"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"WTLA: Time Series Prediction Based on Wind Turbine Oil Temperature","Y. Wang; P. Lyu; J. Lan; G. Qin; J. Wen; Y. Jin; S. Huang; M. Liu","NR Engineering Co., Ltd., R&D Institute, Nanjing, China; China Three Gorges Renewables (Group) Co. Ltd., Beijing, China; China Three Gorges Renewables (Group) Co. Ltd., Beijing, China; NR Engineering Co., Ltd., R&D Institute, Nanjing, China; NR Engineering Co., Ltd., R&D Institute, Nanjing, China; NR Engineering Co., Ltd., R&D Institute, Nanjing, China; NR Engineering Co., Ltd., R&D Institute, Nanjing, China; China Three Gorges Renewables (Group) Co. Ltd., Beijing, China","2023 IEEE 3rd International Conference on Power, Electronics and Computer Applications (ICPECA)","29 Mar 2023","2023","","","349","353","The rapid development of wind turbines has led to concern about monitoring the operating status of wind turbines to ensure their regular operation. Gearbox oil inlet temperature data is related to the regular operation of wind turbines. In order to predict the gearbox inlet oil temperature on real data sets, we propose a time series forecasting model-WTLA based on Long Short-Term Memory (LSTM) combined with Attention mechanism. The data preprocessing is done by smoothing the real data set with a combination of interpolation methods, reducing the dimensionality of the data set with principal component analysis, and removing the noise with Denoising Autoencoder. The model design is based on Encoder-Decoder with LSTM combined with attention mechanism. Finally, our model significantly improves the forecasting performance compared with the baselines.","","978-1-6654-7278-4","10.1109/ICPECA56706.2023.10075807","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10075807","Time Series Forecasting;Wind Turbine;LSTM;Data Preprocessing","Temperature distribution;Oils;Computational modeling;Time series analysis;Predictive models;Data models;Wind turbines","forecasting theory;interpolation;power engineering computing;principal component analysis;recurrent neural nets;time series;wind turbines","attention mechanism;data preprocessing;data sets;gearbox inlet oil temperature;gearbox oil inlet temperature data;Long Short-Term Memory;operating status;regular operation;time series forecasting model-WTLA;time series prediction;wind turbine oil temperature;wind turbines","","","","16","IEEE","29 Mar 2023","","","IEEE","IEEE Conferences"
"Short-term electricity sales forecasting model based on wavelet decomposition and LSTM","L. Wang; F. Wu; B. Li; X. Xu; P. Wang; F. Liang","Northeastern Electric Power University, Jilin, China; Northeastern Electric Power University, Jilin, China; Northeastern Electric Power University, Jilin, China; Northeastern Electric Power University, Jilin, China; Jilin Jiantong Electrical Technology Co., Ltd, Jilin, China; Northeastern Electric Power University, Jilin, China","2023 IEEE 3rd International Conference on Power, Electronics and Computer Applications (ICPECA)","29 Mar 2023","2023","","","551","555","Accurate forecasting of electricity sales is very important to promote the development and construction of the electricity market. Considering the characteristics of non-stationary, non-linear and time-varying electricity sales, a prediction model based on wavelet transform and LSTM algorithm is proposed. Firstly, a transformation method with both time domain and frequency domain information, wavelet transform, is adopted to decompose the electricity sales data into detailed and approximate components; then the LSTM model is used to predict each component to obtain preliminary prediction results, and then the NPGARCH model is used to correct the prediction results; finally, the predicted results are accumulated to obtain the final prediction results. The analysis of the prediction results based on the historical statistical electricity sales data using a real data set of an electricity sales company shows that the prediction model based on wavelet decomposition and the LSTM algorithm has good prediction accuracy.","","978-1-6654-7278-4","10.1109/ICPECA56706.2023.10075688","Technology Development; Northeast Electric Power University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10075688","Electricity sales forecasting;wavelet decomposition;long and short-term memory neural networks;nonparametric generalized autoregressive conditional heteroskedasticity model","Wavelet transforms;Adaptation models;Wavelet domain;Computational modeling;Predictive models;Prediction algorithms;Electricity supply industry","power engineering computing;power markets;recurrent neural nets;sales management;time series;wavelet transforms","approximate components;detailed components;electricity market;electricity sales company;final prediction results;frequency domain information;good prediction accuracy;historical statistical electricity sales data;LSTM algorithm;LSTM model;NPGARCH model;prediction model;preliminary prediction results;term electricity sales forecasting model;time domain;time-varying electricity sales;transformation method;wavelet decomposition","","","","10","IEEE","29 Mar 2023","","","IEEE","IEEE Conferences"
"Super short-term wind speed prediction based on CEEMD decomposition and BILSTM-Transformer model","B. Jiang; Y. Liu; H. Xie","China University of Geosciences, Wuhan, China; Jilin Agricultural University, Changchun, China; Jilin Agricultural University, Changchun, China","2023 IEEE 3rd International Conference on Power, Electronics and Computer Applications (ICPECA)","29 Mar 2023","2023","","","876","882","Wind speed has the characteristics of non-linearity, non-stationarity, intermittence and randomness. In order to improve the accuracy of wind speed prediction, this paper proposes a wind speed prediction model based on Complete Ensemble Empirical Mode Decomposition(CEEMD) and improved transformer. Firstly, CEEMD decomposition is used to reduce the instability of wind speed series and improve its predictability. Then, the BILSTM-Transformer prediction model is established for each sub-sequence obtained by decomposition. The bidirectional long-term and short-term memory artificial neural network BILSTM is used to replace the positional encoding in the transformer to extract the position characteristics of the sequence, and then the encoders in the transformer are used for prediction. Finally, the prediction results of all sub-sequences are superimposed to obtain the wind speed prediction results. Through the experiment of a domestic wind farm data, the prediction accuracy of the model in this paper is improved by 0.65 % ~ 1.47 %. The results show that the combined wind speed forecasting model has good forecasting ability and is feasible and effective in short-term wind speed forecasting.","","978-1-6654-7278-4","10.1109/ICPECA56706.2023.10076025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10076025","CEEMD;Transformer;BILSTM;Wind speed prediction;Copula Theory","Training;Time-frequency analysis;Wind speed;Time series analysis;Predictive models;Wind farms;Transformers","Hilbert transforms;power engineering computing;power generation planning;power transformers;recurrent neural nets;wind power plants","bidirectional long-term short-term memory artificial neural network;BILSTM-transformer prediction model;CEEMD decomposition;complete ensemble empirical mode decomposition;domestic wind farm data;encoders;position characteristics;wind speed forecasting model","","","","10","IEEE","29 Mar 2023","","","IEEE","IEEE Conferences"
"Development of an Intelligent Forecasting Unit for the Protection Device Against Leakage Currents in Electric Motors","V. Gerasymenko; V. Vasylenko; N. Maiborodina; V. Kozyrskyi; O. Kovalov","Department of Electroenergetics, Electrotechnics and Electromechanics Separated Subdivision National University of Life and Environmental Sciences of Ukraine “Nizhyn Agrotechnical Institute”, Nizhyn, Ukraine; Department of Electroenergetics, Electrotechnics and Electromechanics, Separated Subdivision National University of Life and Environmental Sciences of Ukraine ""Nizhyn Agrotechnical Institute"", Nizhyn, Ukraine; Vitaly Vasylenko Department of Electroenergetics, Electrotechnics and Electromechanics Separated Subdivision National University of Life and Environmental Sciences of Ukraine “Nizhyn Agrotechnical Institute”, Nizhyn, Ukraine; Department of Electric Power Supply named by V. Synkov, National University of Life and Environmental Sciences of Ukraine, Kyiv, Ukraine; Department of Electrical Engineering and Electromechanics, Professor V.V. Ovcharova Tavria State Agrotechnological University, Melitopol, Ukraine","2023 17th International Conference on the Experience of Designing and Application of CAD Systems (CADSM)","28 Mar 2023","2023","1","","1","4","The use of more advanced electric motor protection devices, that are able not only to record, but also to predict the achievement of dangerous values the leakage current, makes it possible to warn and inform in advance about a possible danger for service personnel. Most often, neural networks are used to solve this problem. On the basis the obtained experimental data, neural networks were synthesized, both on the basis technological parameters and on the basis theory of time series forecasting. A comparison of the operating features of a neural network based on technological parameters and a neural network based on the theory of time series forecasting indicates that: the first type of neural network works more efficiently with sharp emissions of the predicted leakage current; the second type of neural networks more accurately models the value of the predicted value near its relatively averaged readings. The forecasting features these neural networks proved the feasibility of combining them into a single intelligent block with the possibility of choosing the best forecast at a certain point in time.","2572-7591","979-8-3503-1085-6","10.1109/CADSM58174.2023.10076495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10076495","leakage current;technological parameters;theory of time series forecasting;neural network","Training;Solid modeling;Neural networks;Time series analysis;Predictive models;Data models;Leakage currents;Forecasting;Electric motors;Testing","leakage currents;motor protection;neural nets;personnel;power engineering computing;time series","basis technological parameters;electric motor protection devices;intelligent forecasting unit;leakage current;neural network;service personnel;sharp emissions;time series forecasting","","","","10","IEEE","28 Mar 2023","","","IEEE","IEEE Conferences"
"NFIG-X: Non-Linear Fuzzy Information Granule Series for Long-Term Traffic Flow Time Series Forecasting","Y. Cheng; W. Xing; W. Pedrycz; S. Xian; W. Liu","Key Laboratory of Intelligent Analysis and Decision on Complex Systems, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Software Engineering, Beijing Jiaotong University, Beijing, China; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, Canada; Key Laboratory of Intelligent Analysis and Decision on Complex Systems, Chongqing University of Posts and Telecommunications, Chongqing, China; Institute of Information Science, Beijing Jiaotong University, Beijing, China","IEEE Transactions on Fuzzy Systems","","2023","PP","99","1","16","Long-term time series forecasting is an extensive research topic and is of great significance in many fields. However, the task of long-term time series forecasting is accompanied by the problem of increasing cumulative error and decreasing time correlation. To overcome these shortcomings, this work proposes a prediction framework based on non-linear fuzzy information granule (NFIG) series, which can boost the long-term performance of most predictors. Firstly, we propose the representation of NFIG for the first time, replacing the linear core lines with non-linear time-dependent curves. Secondly, we propose a temporal window splitting algorithm based on curvature equations and weighted directed graphs, which can not only merge temporal windows with the same trend but also cointegrate incremental data. Finally, the non-linear trend fuzzy granulation can be employed as a data preprocessing module for various time series predictors to achieve better long-term forecasting performance. As a typical time series forecasting task, the precise long-term forecast of traffic flow data can relieve the overburdened traffic system and improve the traffic environment to a certain extent. Thus, the proposed method is employed for long-term traffic flow forecasting. Compared with existing forecasting models, which achieves superior performances.","1941-0034","","10.1109/TFUZZ.2023.3261893","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10081498","Long-term traffic flow forecast;non-linear trend fuzzy granulation;time series;weighted directed graph","Forecasting;Market research;Predictive models;Time series analysis;Task analysis;Data models;Kernel","","","","","","","IEEE","27 Mar 2023","","","IEEE","IEEE Early Access Articles"
"STEGNN: Spatial-Temporal Embedding Graph Neural Networks for Road Network Forecasting","J. Si; X. Gan; T. Xiao; B. Yang; D. Dong; Z. Pang","National University of Defense Technology, Changsha, P. R. China; National University of Defense Technology, Changsha, P. R. China; National University of Defense Technology, Changsha, P. R. China; National University of Defense Technology, Changsha, P. R. China; National University of Defense Technology, Changsha, P. R. China; National University of Defense Technology, Changsha, P. R. China","2022 IEEE 28th International Conference on Parallel and Distributed Systems (ICPADS)","27 Mar 2023","2023","","","826","834","As intelligent transportation systems (ITS) are now being integrated into our everyday lives, it has been widely accepted that forecasting road networks is a promising killer engine for ITS with high social and economic benefits. However, current solutions ignore the heterogeneity of spatial-temporal traffic data and fail to capture hidden spatial-temporal correlations. This paper presents STEGNN: a novel spatial-temporal embedding graph neural network for road network forecasting. The key idea of STEGNN is utilizing Cosine Similarity to generate a high-quality temporal graph and thus fills the gap between the temporal-spatial correlations for traffic graph, which includes (i) a novel approach to construct temporal graph based on temporal-spatial similarity from traffic graphs, which is much more accurate on measured similarity of time series claimed by previous methods; (ii) an advanced spatial-temporal embedding model to exploit spatial-temporal dependencies by leveraging specific arrangements of temporal and spatial graphs; and (iii) an effective framework that gasps extensive spatial-temporal dependencies in the long-term by mixing multi-layer graph convolution with dilated convolution to understand wide-range spatial-temporal features. Extensive evaluations validate STEGNN by applying it to real-world traffic graphs and indicate that STEGNN outperforms state-of-the-art solutions with much more accurate forecasting of road networks.","2690-5965","978-1-6654-7315-6","10.1109/ICPADS56603.2022.00112","Research and Development; Youth Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10077938","graph neural network;traffic flow forecasting;spatial-temporal graph;graph convolution","Correlation;Convolution;Roads;Time series analysis;Predictive models;Feature extraction;Data models","convolutional neural nets;graph neural networks;graph theory;intelligent transportation systems;road traffic;time series","economic benefits;high social benefits;high-quality temporal graph;intelligent transportation systems;multilayer graph convolution;novel spatial-temporal embedding graph neural network;real-world traffic graphs;road network forecasting;road networks;spatial graphs;spatial-temporal correlations;spatial-temporal dependencies;spatial-temporal embedding graph neural networks;spatial-temporal embedding model;spatial-temporal traffic data;STEGNN;temporal graphs;temporal-spatial correlations;temporal-spatial similarity;traffic graph;wide-range spatial-temporal features","","","","25","IEEE","27 Mar 2023","","","IEEE","IEEE Conferences"
"Combating Distribution Shift for Accurate Time Series Forecasting via Hypernetworks","W. Duan; X. He; L. Zhou; L. Thiele; H. Rao","Nanchang University, Nanchang, China; University of Macau, Macau; The Hong Kong Polytechnic University, HongKong; ETH Zurich, Zurich, Switzerland; Nanchang University, Nanchang, China","2022 IEEE 28th International Conference on Parallel and Distributed Systems (ICPADS)","27 Mar 2023","2023","","","900","907","Time series forecasting has widespread applications in urban life ranging from air quality monitoring to traffic analysis. However, accurate time series forecasting is challenging because real-world time series suffer from the distribution shift problem, where their statistical properties change over time. Despite extensive solutions to distribution shifts in domain adaptation or generalization, they fail to function effectively in unknown, constantly-changing distribution shifts, which are common in time series. In this paper, we propose Hyper TimeSeries Forecasting (HTSF), a hypernetwork-based framework for accurate time series forecasting under distribution shift. HTSF jointly learns the time-varying distributions and the corresponding forecasting models in an end-to-end fashion. Specifically, HTSF exploits the hyper layers to learn the best characterization of the distribution shifts, generating the model parameters for the main layers to make accurate predictions. We implement HTSF as an extensible framework that can incorporate diverse time series forecasting models such as RNNs. Extensive experiments on 7 benchmarks demonstrate that HTSF achieves state-of-the-art performances.","2690-5965","978-1-6654-7315-6","10.1109/ICPADS56603.2022.00121","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10077946","hypernetworks;time series forecasting;distribution shift","Training;Adaptation models;Time series analysis;Predictive models;Benchmark testing;Air quality;Distance measurement","learning (artificial intelligence);recurrent neural nets;time series","accurate time series forecasting;corresponding forecasting models;distribution shift problem;diverse time series forecasting models;HTSF;real-world time series;time-varying distributions;TimeSeries Forecasting","","","","45","IEEE","27 Mar 2023","","","IEEE","IEEE Conferences"
"Wind Speed Prediction Using Sentinel-1 OCN Products","K. Gupta; S. Shukla; S. Pasari; S. Sheoran","Department of Mathematics, Birla Institute of Technology and Science, Rajasthan, India; Department of Mathematics, Birla Institute of Technology and Science, Rajasthan, India; Department of Mathematics, Birla Institute of Technology and Science, Rajasthan, India; Department of Mathematics, Birla Institute of Technology and Science, Rajasthan, India","2023 Third International Conference on Artificial Intelligence and Smart Energy (ICAIS)","27 Mar 2023","2023","","","1145","1149","Assessment of wind speed is inevitable for new offshore wind farm development. The location identification of offshore wind energy plant requires careful planning and analysis of various factors, such as the distance from the shore, wind speed, weather condition, and the water depth (bathymetry). In situ measurements often pose limitations in determining these factors. Alternatively, remote sensing technologies may be employed in setting up offshore wind farms. This paper presents a satellite based methodology for retrieval and forecasting of wind speed in the Kakinada coast of Andhra Pradesh. For this, the level-2 Ocean (OCN) product is used from the Copernicus satellite (Sentinel-1) that contains wind retrieval information. Based on the Global Wind Atlas (GWA) map, several hotspots are identified and the wind-speed time series data (2017–2021) is subsequently obtained for the study site. In total, 126 datasets are retrieved for the purpose of wind-speed prediction using the time-series ARIMA model. The results highlight the usefulness of the proposed technique.","","978-1-6654-6216-7","10.1109/ICAIS56108.2023.10073800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073800","Sentinel-1;Wind-speed prediction;Time-series analysis","Satellites;Wind energy;Wind speed;Oceans;Time series analysis;Sea measurements;Wind farms","bathymetry;geophysical image processing;offshore installations;remote sensing;time series;wind;wind power;wind power plants","careful planning;Global Wind Atlas map;level-2 Ocean product;offshore wind energy plant;offshore wind farm development;offshore wind farms;satellite based methodology;Sentinel-1 OCN products;wind retrieval information;Wind speed prediction;wind-speed prediction;wind-speed time series data","","","","15","IEEE","27 Mar 2023","","","IEEE","IEEE Conferences"
"TFE-NET: Time and Feature focus Embedding Network for Multivariate-to-Multivariate Time Series Forecasting","S. Roh; Y. Jung; J. -G. Baek","Department of Industrial and Management Engineering, Korea University, Seoul, South Korea; Department of Industrial and Management Engineering, Korea University, Seoul, South Korea; Department of Industrial and Management Engineering, Korea University, Seoul, South Korea","2023 International Conference on Artificial Intelligence in Information and Communication (ICAIIC)","23 Mar 2023","2023","","","474","478","Multivariate-to-multivariate time series forecasting is being studied in various fields because it is important in many fields such as finance and transportation. The important point in multivariate time series forecasting is to simultaneously capture and reflect the interrelationships that exist between variables and the dynamic patterns over time. However, existing proposed multivariate time series prediction methods are difficult to consider potential dependencies existing in the data at once. In this study, we propose a time and feature focus embedding network (TFE-Net) designed for multivariate-to-multivariate time series prediction. TFE-Net consists of feature focus embedding that captures interdependencies, which is a complex relationship between variables, and time focus embedding that captures dynamic temporal dependencies in parallel, and each embedding is extracted using attention with a different structure. mechanism is used. In addition, an autoregressive (AR) model is additionally used for consideration of scale consistency of data and linearity of prediction. As a result of comparing the proposed method with other models, it shows the best performance in terms of accuracy.","2831-6983","978-1-6654-5645-6","10.1109/ICAIIC57133.2023.10066984","National Research Foundation of Korea; Korea Institute for Advancement of Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10066984","Multivariate to multivariate time series forecasting;feature dependency;temporal dependency;deep learning","Power demand;Time series analysis;Linearity;Transportation;Finance;Learning (artificial intelligence);Predictive models","autoregressive processes;forecasting theory;time series","autoregressive model;dynamic temporal dependencies;multivariate-to-multivariate time series forecasting;multivariate-to-multivariate time series prediction;TFE-Net;time and feature focus embedding network","","","","15","IEEE","23 Mar 2023","","","IEEE","IEEE Conferences"
"Predicting Indoor PM2.5 Concentration using LSTM-BNN in Edge Device","I. B. K. Y. Utama; D. H. Tran; R. F. Pamungkas; B. Chung; Y. M. Jang","Department of Electronics Engineering, Kookmin University, Seoul, Korea; Department of Electronics Engineering, Kookmin University, Seoul, Korea; Department of Electronics Engineering, Kookmin University, Seoul, Korea; ENS. Co. Ltd, Ansan, Korea; Department of Electronics Engineering, Kookmin University, Seoul, Korea","2023 International Conference on Artificial Intelligence in Information and Communication (ICAIIC)","23 Mar 2023","2023","","","211","215","Many researchers already perform PM2.5 forecasting. However, the majority of research focuses on predicting PM2.5 concentrations in outdoor environments. In contrast, PM2.5 indoor prediction is rarely conducted, despite being more difficult. This study proposes an LSTM-BNN indoor PM2.5 concentration prediction model. The LSTM in the LSTM-BNN model extracts nonlinear correlations from multivariate time series input while the BNN predicts the PM2.5 concentration. Using multivariable input data, the proposed model estimates PM2.5 values 1 hour, 2 hours, and 3 hours in advance. In addition, the proposed model is compared to RNN, LSTM, Single Dense, Multi Dense, and ConvLSTM. MSE, RMSE, MAE, MAPE, and R2 are employed to evaluate the LSTM-BNN model objectively. The LSTM-BNN model beats other models with 1-hour, 2-hour, and 3-hour prediction MAPE and R2 values of 0.001 and 0.999, 0.004 and 0.996, and 0.004 and 0.999, respectively.","2831-6983","978-1-6654-5645-6","10.1109/ICAIIC57133.2023.10067057","National Research Foundation of Korea (NRF); Ministry of SMEs and Startups (MSS, Korea)(grant numbers:S3098815); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10067057","LSTM;bayesian;PM2.5;IoT;prediction","Measurement;Correlation;Time series analysis;Predictive models;Data models;Forecasting;Artificial intelligence","air pollution;geophysics computing;indoor environment;mean square error methods;recurrent neural nets;time series","1-hour prediction MAPE;2-hour prediction MAPE;3-hour prediction MAPE;ConvLSTM;edge device;LSTM-BNN indoor PM2.5 concentration prediction model;Multi Dense;multivariate time series input;outdoor environments;PM2.5 forecasting;PM2.5 indoor prediction;RNN;Single Dense","","","","9","IEEE","23 Mar 2023","","","IEEE","IEEE Conferences"
"Smart platform for Blood Management in Healthcare using AI/ML Approach","W. Benelmir; A. Hemmak; B. Senouci","Laboratoire d'Analyse des Signaux et Systemes, University of M'sila, M'sila, Algeria; Laboratory of Informatics and its Applications, University of M'sila, M'sila, Algeria; The Faculty of Engineering, University of Southern Denmark, SDU, Sonderborg, Denmark","2023 International Conference on Artificial Intelligence in Information and Communication (ICAIIC)","23 Mar 2023","2023","","","007","011","The blood management system confronts a challenge with blood transfusions and their distribution regardless of the efforts of the World Health Organization and other global health organizations: inadequate supply, excessive demand, and a shortage of accessible blood. Due to its ability to raise labor efficiency and service quality via systematic management, artificial intelligence is currently necessary to enhance blood supply operations. The objective of this work is to provide an AI/ML platform that facilitates the use of data to assist health professionals in making the most effective management choices that are consistent with methods for minimizing waste and costs. By more accurately anticipating blood demand. As production models, we are using both time series and machine learning methods as prediction models. The optimal performance model for the provided case study was determined by comparing the performance outcomes of each method. In this work, autoregressive Moving Average models, autoregressive Integrated Moving Average models, and seasonal ARIMA models are applied. In addition, we used four native algorithms for machine learning: Artificial Neural Networks, Linear Regression, and Support Vector Regression. The results demonstrate that both types of forecasting models can significantly enhance the management of the blood supply.","2831-6983","978-1-6654-5645-6","10.1109/ICAIIC57133.2023.10067054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10067054","Blood Supply Chain;Blood Bank Management;Machine Learning Algorithms;Time Series Forecasting Models","Machine learning algorithms;Uncertainty;Machine learning;Production;Organizations;Predictive models;Prediction algorithms","autoregressive moving average processes;blood;health care;learning (artificial intelligence);neural nets;regression analysis;support vector machines;time series","AI/ML approach;artificial intelligence;artificial neural networks;autoregressive integrated moving average models;autoregressive moving average models;blood demand;blood management system;blood supply operations;blood transfusions;excessive demand;forecasting models;global health organizations;health professionals;healthcare;inadequate supply;linear regression;machine learning;seasonal ARIMA models;service quality;smart platform;support vector regression;systematic management;World Health Organization","","","","15","IEEE","23 Mar 2023","","","IEEE","IEEE Conferences"
"Forecasting Solar Energy Production using a Hybrid GCN-BiLSTM Model","R. F. Pamungkas; I. B. K. Yoga Utama; M. M. Faridh; M. M. Alam; B. Chung; Y. M. Jang","Dept. of Electronics Engineering, Kookmin University, Seoul, South Korea; Dept. of Electronics Engineering, Kookmin University, Seoul, South Korea; Dept. of Electronics Engineering, Kookmin University, Seoul, South Korea; Dept. of Electronics Engineering, Kookmin University, Seoul, South Korea; ENS. Co. Ltd, Ansan, South Korea; Dept. of Electronics Engineering, Kookmin University, Seoul, South Korea","2023 International Conference on Artificial Intelligence in Information and Communication (ICAIIC)","23 Mar 2023","2023","","","053","056","Under increasing levels of renewable energy source (RES) penetration, unpredictability and uncertainty are emerging drivers of power imbalances. Forecasting is frequently used to anticipate renewable energy power generation. Forecast errors, on the other hand, significantly negatively impact power system performance. This research describes a deep learning technique based on spatiotemporal analysis for accurately forecasting solar power generation. Solar power generation output from seven PV sites is predicted using a hybrid graph convolutional network (GCN) module, bidirectional long short-term memory (BiLSTM) module, and attention layer. Our model effectively captures comprehensive spatiotemporal correlations on real-world solar power generation datasets and surpasses several existing methods.","2831-6983","978-1-6654-5645-6","10.1109/ICAIIC57133.2023.10067088","National Research Foundation of Korea (NRF); Ministry of SMEs and Startups (MSS, Korea); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10067088","Forecasting;GCN;LSTM;Renewable Energy","Deep learning;Renewable energy sources;Uncertainty;Solar energy;Hybrid power systems;Spatial databases;Spatiotemporal phenomena","convolutional neural nets;deep learning (artificial intelligence);graph theory;photovoltaic power systems;power engineering computing;power grids;recurrent neural nets;renewable energy sources;solar power;solar power stations;time series","deep learning technique;forecast errors;forecasting solar energy production;forecasting solar power generation;hybrid GCN-BiLSTM model;hybrid graph convolutional network module;negatively impact power system performance;power imbalances;real-world solar power generation datasets;renewable energy power generation;seven PV sites;short-term memory module;solar power generation output;spatiotemporal analysis;surpasses several existing methods;uncertainty","","","","6","IEEE","23 Mar 2023","","","IEEE","IEEE Conferences"
"Exploring Normalization Techniques in Neural Networks for Bitcoin Candlestick Price Prediction","S. Simtharakao; D. Sutivong","Department of Industrial Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, Thailand; Department of Industrial Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, Thailand","2023 International Conference on Artificial Intelligence in Information and Communication (ICAIIC)","23 Mar 2023","2023","","","483","488","Bitcoin is a high-risk asset with a potentially high return. Predicting Bitcoin candlestick, i.e., open, high, low, and close (OHLC) prices, can help investors make trading decisions. This paper aims to explore various data normalization techniques in neural networks to enhance candlestick price prediction. In this study, the sliding window normalization techniques were compared with the whole set normalization techniques for forecasting the daily Bitcoin OHLC prices using two neural network algorithms: Long Short-Term Memory (LSTM) and Gated Recurrent Unit (GRU). The investigated normalization techniques for both the whole set and the sliding window set included z-score normalization, min-max normalization, and relative change normalization. Historical OHLC prices over several days were used to predict the next day's OHLC prices. The results show that the sliding window normalization techniques outperformed the whole set normalization techniques in terms of RMSE and MAPE with the best technique being the GRU algorithm using the sliding window relative change normalization achieving MAPE of 2.25% and RMSE of 870.52.","2831-6983","978-1-6654-5645-6","10.1109/ICAIIC57133.2023.10067086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10067086","Neural networks;Normalization;Cryptocurrency price prediction;Candlestick","Recurrent neural networks;Time series analysis;Bitcoin;Predictive models;Logic gates;Prediction algorithms;Forecasting","cryptocurrencies;neural nets;pricing;recurrent neural nets;stock markets","Bitcoin candlestick price prediction;daily Bitcoin;data normalization techniques;high-risk asset;historical OHLC prices;min-max normalization;neural network algorithms;neural networks;potentially high return;Predicting Bitcoin candlestick;set normalization techniques;sliding window normalization techniques;sliding window relative change normalization;sliding window set;z-score normalization","","","","16","IEEE","23 Mar 2023","","","IEEE","IEEE Conferences"
"Evaluation of Different Time Series Forecasting Models for 5G V2V Networks","J. Liu; C. -T. Huang","Dept. of Computer Science and Engineering, University of South Carolina, Columbia, South Carolina, USA; Dept. of Computer Science and Engineering, University of South Carolina, Columbia, South Carolina, USA","2023 International Conference on Computing, Networking and Communications (ICNC)","23 Mar 2023","2023","","","278","282","The automated driving system is revolutionizing transportation, and more and more companies are investing in this technology. 5G wireless network will play a fundamental role in automated driving since 5G uses millimeter waves to provide high data transfer rates for Vehicle-to-Vehicle (V2V) communications. The performance of communications in 5GV2V networks is often affected by harsh weather conditions, such as rain, snow, sand, and dust, and the impact could be to a large extent. Therefore, it is crucial to have a precise forecasting model for the automated driving system to prepare for performance degradation in advance. In this paper, we use NS-3 to simulate the 5G mm-Wave V2V signal strength under different weather conditions. Weather conditions are represented as time series data, and we propose using various statistical or machine learning forecasting models to predict 5G mm-Wave signal strength. The forecasting models we evaluate in this paper include auto regressive integrated moving average (ARIMA), Meta Prophet, long short-term memory (LSTM), and gated recurrent unit (GRU). Our evaluation results show that LSTM is the best forecasting model for 5GV2V signal strength under harsh weather.","","978-1-6654-5719-4","10.1109/ICNC57223.2023.10074369","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10074369","5G;V2V Network;Forecasting Model;Machine Learning","5G mobile communication;Wireless networks;Snow;Time series analysis;Vehicular ad hoc networks;Transportation;Predictive models","5G mobile communication;autoregressive moving average processes;forecasting theory;learning (artificial intelligence);power engineering computing;recurrent neural nets;regression analysis;time series;vehicular ad hoc networks","5G mm-Wave signal strength;5G mm-Wave V2V signal strength;5G V2V Networks;5GV2V networks;5GV2V signal strength;automated driving system;different time series forecasting models;harsh weather conditions;high data transfer rates;millimeter waves;precise forecasting model;statistical machine learning forecasting models;time series data;Vehicle-to-Vehicle communications","","","","20","IEEE","23 Mar 2023","","","IEEE","IEEE Conferences"
