"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Abundance Mapping of Commercial Fisheries Production using K-Means and Forecasting Algorithm in Manila Bay, Philippines","S. M. Rasdas; J. A. Costales; A. C. Fajardo; J. S. Limbago","Technological Institute of the Philippines Manila, Manila, Philippines; College of Computing and Information Technologies, National University, Manila, Philippines; Isabela State University-Cauayan, Isabela, Philippines; Cavite State University Naic, Cavite, Philippines","2023 IEEE 8th International Conference for Convergence in Technology (I2CT)","23 May 2023","2023","","","1","5","Manila Bay is an important aquatic resource in the Philippines. However, the bay’s resources have been overfished, polluted, and damaged in recent decades. In this study, the commercial fish species production data in Manila Bay from 2018-2021 were mapped and clustered using the K-Means technique. Moreover, seasonal production and fish production forecasts were performed using the decomposition time series analysis technique and the ARIMA forecasting algorithm, respectively. The results revealed that the top four abundant species in Manila Bay were large head hairtail Trichiurus sp., Devi’s anchovy Encrasicholina devisi, Squid, and Common ponyfish Leiognathus equula. The abundance of pelagic fish indicates trophic cascades and overfishing in Manila Bay. Meanwhile, the ARIMA forecast results indicate that there are no significant relationships between the production of different species over time. The findings of this study can be used to inform policy decisions regarding closed and open fishing seasons in Manila Bay. To our knowledge, this is the first study to employ ICT-based solutions for fishery management in the Philippines.","","979-8-3503-3401-2","10.1109/I2CT57861.2023.10126360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10126360","ARIMA;Decomposition;Fisheries;K-Means;Commercial;Python","Economics;Time series analysis;Clustering algorithms;Production;Fish;Forecasting;Unsupervised learning","aquaculture;autoregressive moving average processes;fishing industry;food products;time series","anchovy Encrasicholina devisi;ARIMA forecasting algorithm;commercial fisheries production;head hairtail;k-means technique;Manila Bay;pelagic fish;Philippines;ponyfish Leiognathus equula;squid;time series;Trichiurus","","","","15","IEEE","23 May 2023","","","IEEE","IEEE Conferences"
"Early Prediction of Dengue Cases Using Time Series Model","M. Tejaswi; V. Supritha; T. S","Department of Computer Science and Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science and Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science and Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India","2023 IEEE 8th International Conference for Convergence in Technology (I2CT)","23 May 2023","2023","","","1","6","Dengue, is a seasonal infectious disease has been spreading widely throughout the world. Because of this many of the people are losing their lives. So public Health organizations and many other government organizations have been conducting surveys of dengue cases and they got to know that because of weather conditions like rain, precipitation, humidity are some of the main causes for dengue prediction. Also they use some ML algorithms and some Time Series models to predict dengue cases. Time series models they have used as (ARIMA) model and SARIMA model and seasonality. But out of this ARIMA model looks best to predict dengue cases. So we have taken ARIMA model to predicting the forecast of dengue cases. In ARIMA we have done two methods to find out the order of the model where it has values as autoregressive, moving average and non-seasonal in seasonality autocorrelation, partial autocorrelation, and AUTO-ARIMA for find out the best model for the order then we have checked for stationary also. If its stationary then we have proceeded to prediction of forecasting dengue cases, if it’s not then we have converted it into stationary and then we moved on to do ARIMA best fit which gives the forecasting cases.","","979-8-3503-3401-2","10.1109/I2CT57861.2023.10126405","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10126405","Machine Learning;Time Series Model;ARIMA","Surveys;Support vector machines;Analytical models;Rain;Time series analysis;Predictive models;Autocorrelation","autoregressive moving average processes;diseases;epidemics;forecasting theory;learning (artificial intelligence);medical computing;time series","ARIMA model;AUTO-ARIMA;dengue cases early prediction;dengue prediction;government organizations;ML algorithms;SARIMA model;seasonal infectious disease;time series models","","","","14","IEEE","23 May 2023","","","IEEE","IEEE Conferences"
"Flight Delay Prediction Using Different Regression Algorithms in Machine Learning","A. Evangeline; R. C. Joy; A. A. Rajan","Department of Electronics and Communication Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India; Department of Electronics and Communication Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India; Department of Electronics and Communication Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India","2023 4th International Conference on Signal Processing and Communication (ICSPC)","22 May 2023","2023","","","262","266","The two forms of regression algorithms are investigated and compared in this Article Such as LASSO and RIDGE regression. For scheduled airlines to improve customer satisfaction and success, accurate forecasting of delay is essential. There is no way to stop a flight from being delayed, yet they significantly affect the profits and losses of carriers. This research investigates a larger spectrum of potential flight delay difficulties and compares two machine learning algorithms in defined extended flight delay time series forecasting. A dataset for the suggested technique is created by gathering, decoding, and linking automatic dependent surveillance-broadcast (ADS-B) signals with additional data including weather, flight schedules, and airport information. A regression approach is used in conjunction with a number of forecasting tasks as part of the defined prediction challenges. The accuracy of the suggested prediction model was examined and compared to current prediction approaches. The results of LASSO and RIDGE regression with the mean absolute errorMAE (0.2 and 0.1), mean squared error-MSE (0.1 and 0.04), root mean square error-RMSE (0.3 and 0.2) and Accuracy (99.7% and 99.8%) respectively.","","979-8-3503-0077-2","10.1109/ICSPC57692.2023.10125675","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10125675","Machine Learning;ridge regression;Flight delay prediction;lasso regression;Air-Traffic;Data Mining","Machine learning algorithms;Atmospheric modeling;Time series analysis;Signal processing algorithms;Machine learning;Predictive models;Airports","airports;customer satisfaction;learning (artificial intelligence);mean square error methods;regression analysis;scheduling;time series;travel industry","ADS-B;automatic dependent surveillance-broadcast signals;customer satisfaction;defined extended flight delay time series forecasting;flight delay difficulties;flight delay prediction;flight schedules;LASSO regression;machine learning algorithms;MAE;mean absolute error;RIDGE regression;RMSE;root mean square error;scheduled airlines","","","","9","IEEE","22 May 2023","","","IEEE","IEEE Conferences"
"Time Series Forecasting of Ethereum Price by FB-Prophet","P. Yuvarani; P. Bharani; B. Dharun; P. Dinesh","Dept. of Electronics and Communication Engineering, M.Kumarasamy College of Engineering, Karur, India; Dept. of Electronics and Communication Engineering, M.Kumarasamy College of Engineering, Karur, India; Dept. of Electronics and Communication Engineering, M.Kumarasamy College of Engineering, Karur, India; Dept. of Electronics and Communication Engineering, M.Kumarasamy College of Engineering, Karur, India","2023 4th International Conference on Signal Processing and Communication (ICSPC)","22 May 2023","2023","","","272","277","Ethereum is one of a technology that allows us to create D-Applications and organizations, keep assets, transact, and communicate without being controlled by a central authority. Investing in cryptocurrencies is now a big business, with tremendous capital flow and billions of industries taking over what was formerly a small market. With this investment, it is critical to grasp the highs and lows of a certain cryptocurrency as well as the output provided by such decisions. Prediction of cryptocurrencies is concrete and needs a thorough comprehension of the daily movement of money. This paper comprises of cryptocurrency price prediction and analysis utilizing the FB-Prophet algorithm, using Ethereum as the cryptocurrency under consideration for analysis and prediction Ethereum. In this paper, we will anticipate the daily closing price series of the Ethereum cryptocurrency using pricing data from previous years (January 2020 to December 2021).","","979-8-3503-0077-2","10.1109/ICSPC57692.2023.10125661","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10125661","Time series;Forecasting;Ethereum;Price;FB-Prophet;yahoo finance;Cryptocurrency","Time series analysis;Signal processing algorithms;Pricing;Predictive models;Signal processing;Prediction algorithms;Data models","blockchains;cryptocurrencies;financial data processing;investment;pricing;stock markets;time series","big business;central authority;cryptocurrency price prediction;daily closing price series;Ethereum cryptocurrency;Ethereum price;FB-Prophet algorithm;highs;investment;lows;organizations;prediction Ethereum;pricing data;time series forecasting;tremendous capital flow","","","","16","IEEE","22 May 2023","","","IEEE","IEEE Conferences"
"Random Forest Regression based Water Quality Prediction for Smart Aquaculture","P. Swetha; A. H. K. P. Rasheed; V. P. Harigovindan","Electronics and Communication Engineering, National Institute of Technology Puducherry, Karaikal, Puduchery; Electronics and Communication Engineering, National Institute of Technology Puducherry, Karaikal, Puduchery; Electronics and Communication Engineering, National Institute of Technology Puducherry, Karaikal, Puduchery","2023 4th International Conference on Computing and Communication Systems (I3CS)","22 May 2023","2023","","","1","5","In aquaculture, appropriate and accurate water quality predictions help aqua farmers to take the necessary actions before the ecosystem deteriorates severely. Traditional aquaculture water quality forecast depends on time series models. The vital water quality parameters are Salinity, PH, Dissolved Oxygen, and Temperature. This work outlines and discusses the random forest regression model to forecast the time series data of the critical water quality parameters. We have collected the data on water quality parameters from the agency for the development of aquaculture (ADAK) for training and testing the proposed Random Forest (RF) regression model. From the results, it is evident that the proposed model is capable of predicting the water quality parameters accurately.","","979-8-3503-2377-1","10.1109/I3CS58314.2023.10127488","Ministry of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127488","Aquaculture;Machine learning;Random forest regression;Water quality prediction.","Radio frequency;Training;Biological system modeling;Time series analysis;Water quality;Predictive models;Data models","aquaculture;random forests;regression analysis;time series;water quality","critical water quality parameters;random forest regression model;smart aquaculture;time series data;time series models;traditional aquaculture water quality forecast;vital water quality parameters;water quality prediction","","","","20","IEEE","22 May 2023","","","IEEE","IEEE Conferences"
"Net Load Forecasting with Disaggregated Behind-the-Meter PV Generation","A. Stratman; T. Hong; M. Yi; D. Zhao","University of Nebraska-Lincoln, Lincoln, NE, USA; Energy Systems Division, Argonne National Laboratory, Lemont, IL, USA; Rensselaer Polytechnic Institute, Troy, NY, USA; Eaton Corporation in the Eaton Research Lab, USA","IEEE Transactions on Industry Applications","","2023","PP","99","1","11","As worldwide use of residential photovoltaic (PV) systems grows, system operators and utilities will need to transition from forecasting pure demand to forecasting net load with behind-the-meter (BTM) PV generation. However, PV generation can be difficult to predict and the measurements of PV generation from BTM residential systems are often invisible behind a measurement of the net load, making net load forecasting challenging. This paper proposes a novel two-stage framework for net load forecasting in areas with limited observability and high BTM PV generation. First, the profiles of observable customers are used to disaggregate the net load measurements into the pure load and PV generation. Then, separate models are used to forecast the PV generation and pure load individually, and the results are combined for a net load forecast. This paper also proposes a compensator for correcting the error of the net load forecast, using historical forecast errors of the PV generation, pure load, and net load. The proposed framework is tested through two case studies for areas with high BTM PV penetration and less than 10% observable customers. The two-stage forecasting model is compared to two benchmark methods – a time series forecasting model, and a model that forecasts the net load directly using historical net load measurements. Results show that the proposed disaggregation-forecasting framework reduces the error of the net load forecast compared to both benchmark models. In addition, when the net load forecast error is periodic, the compensator can correct the error to improve the forecast accuracy.","1939-9367","","10.1109/TIA.2023.3276356","U.S. Department of Energy – Solar Energy Technologies Office; OEDI project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10125003","Load forecasting;disaggregation;PV generation;net load","Load forecasting;Forecasting;Load modeling;Predictive models;Additives;Dictionaries;Time series analysis","","","","","","","IEEE","16 May 2023","","","IEEE","IEEE Early Access Articles"
"A New Hybrid Model ARFIMA-LSTM Combined with News Sentiment Analysis Model for Stock Market Prediction","Satyaveer; P. Patel; H. Chandra; P. Pal; S. K. Singh","Dept. of ESE, National Institute of Electronics and Information Technology, Aurangabad, Maharashtra, India; Dept. of ESE, National Institute of Electronics and Information Technology, Aurangabad, Maharashtra, India; Dept. of ESE, National Institute of Electronics and Information Technology, Aurangabad, Maharashtra, India; Scientist - ‘B’ Dept. of ESE, National Institute of Electronics and Information Technology, Aurangabad, Maharashtra, India; Scientist - ‘B’ Dept. of ESE, National Institute of Electronics and Information Technology, Aurangabad, Maharashtra, India","2023 Third International Conference on Advances in Electrical, Computing, Communication and Sustainable Technologies (ICAECT)","15 May 2023","2023","","","1","5","We have used the advantages of both data-driven and news-driven models and came up with a novel hybrid model. This model combined the data-driven ARFIMA-LSTM with the NEWS SENTIMENT analysis model. So, in order to obtain a better and more accurate prediction at each time scale, we combined the capabilities of a data-driven model (ARFIMA-LSTM) with a news sentiments-driven model. This model outperforms the traditional models, such as SVM, Random Forest, ARIMA, KNN, GRNN, and LSTM, and it accurately forecasts the market.","","978-1-6654-9400-7","10.1109/ICAECT57570.2023.10118349","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10118349","ARFIMA-LSTM;NLP;STOCK MARKET FORECASTING;RNN;RMSE;MSE;MAPE;AI;ANN","Support vector machines;Analytical models;Sentiment analysis;Machine learning algorithms;Social networking (online);Simulation;Predictive models","autoregressive moving average processes;random forests;recurrent neural nets;regression analysis;sentiment analysis;stock markets;support vector machines;time series","data-driven ARFIMA-LSTM;data-driven model;new hybrid model ARFIMA-LSTM;news sentiment analysis model;news sentiments-driven model;news-driven models;stock market prediction","","","","9","IEEE","15 May 2023","","","IEEE","IEEE Conferences"
"ASTHGCN: Adaptive Spatio-Temporal Hypergraph Convolutional Network for Traffic Forecasting","C. Zhu; J. Chen; R. Zhu; Z. Wang; S. Liu; J. Wang","School of Software, Yunnan University, Kunming, China; Yunnan Highway Network Toll Management Co., Ltd, Kunming, China; School of Software, Yunnan University, Kunming, China; Yunnan Highway Network Toll Management Co., Ltd, Kunming, China; Yunnan Highway Network Toll Management Co., Ltd, Kunming, China; School of Information Science and Engineering, Yunnan University, Kunming, China","2023 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)","15 May 2023","2023","","","972","979","Intelligent transportation system (ITS) is an important application area of software engineering. Traffic forecasting plays a pivotal role in ITS. Because of the natural graph properties of traffic road networks, graph convolutional network (GCN) is currently the mainstream method for modeling the spatial correlation of road networks. However, most GCN-based models use graph adjacency matrices that are either pre-defined based on Euclidean distances or learned through node embedding matrices. This results in the inability to model time-varying spatial relationship owing to various unexpected external factors. Moreover, traditional graph structures may not be able to fully encode complex spatial relationship. In this study, we first propose three aspects to be considered to model the spatial correlation of road networks: geospatial, functional spatial, and time-varying spatial correlations. We capture geospatial and functional spatial correlations from a global perspective and time-varying spatial correlation from a local perspective through a Time-varying graph structure generator (TVGSG). The time-varying spatial correlation of local perspectives is constructed by a hypergraph capable of capturing complex higher-order correlation. Then, we propose a framework named Adaptive Spatio-Temporal Hypergraph Convolutional Network (ASTHGCN), which combines graph diffusion convolution (GDC) and gated temporal convolutional network (Gated TCN) into a module capable of modeling spatio-temporal features simultaneously. By stacking multiple modules mentioned above, ASTHGCN is able to extract rich spatio-temporal information for advance prediction. Experiments on METR-LA and PEMS-BAY demonstrated that ASTHGCN achieved the best performance compared to the baseline methods for both short-term prediction (15 min ahead) and medium and long-term prediction (30 and 60 min ahead).","2640-7574","978-1-6654-5278-6","10.1109/SANER56733.2023.00119","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10123444","traffic forecasting;time-varying spatial correlation;hypergraph;graph diffusion convolution","Adaptation models;Correlation;Roads;Time series analysis;Predictive models;Logic gates;Time measurement","","","","","","22","IEEE","15 May 2023","","","IEEE","IEEE Conferences"
"A Novel Long-Term Noise Prediction System Based on $\alpha$DTW-DCRNN Using Periodically Unaligned Spatiotemporal Distribution Sequences","Q. Zeng; Y. Liang; G. Chen; H. Duan; Q. Wu","College of Electronic and Information Engineering, Shandong University of Science and Technology, Qingdao, China; College of Electronic and Information Engineering, Shandong University of Science and Technology, Qingdao, China; College of Electronic and Information Engineering, Shandong University of Science and Technology, Qingdao, China; College of Mathematics and System Science, Shandong University of Science and Technology, Qingdao, China; School of Internet of Things Engineering, Jiangnan University, Wuxi, China","IEEE Systems Journal","","2023","PP","99","1","12","In the era of the Internet of Things, spatial relationships are mostly constructed based on physical location information, and graph convolutional neural networks are used to solve the problem of multipoint noise prediction with the spatial distribution. To solve the problems of insufficient relation mining and poor long-term prediction accuracy in building spatial relations based on physical distance in graph convolution, the diffusion graph convolution recursive neural network (DCRNN) noise prediction system ($ \alpha$DTW-DCRNN) based on the $ \alpha$ coefficient dynamic time warping ($ \alpha$DTW) method is proposed. First, the 3$\sigma$ criterion is innovatively used to deal with sparse zero-value noise data, and the DTW method is proposed to mine the spatial relationship. Second, the $\alpha$DTW method is proposed to calculate the similarity distance of unaligned periodic sequences using the penalty coefficient. Moreover, spatial relationships are reconstructed using $\alpha$DTW and noise is predicted using DCRNN for long-term forecasting needs. Finally, the Kalman filter driven by traffic flow data is used to correct prediction noise to improve prediction stability. Experimental results show that the proposed system can save training time, reduce prediction errors, and make long-term prediction more accurate. Compared with the DCRNN model, the $\alpha$DTW-DCRNN system reduces the root-mean-square error and the mean absolute error by 11% and 5%, respectively, and reduces mean absolute percentage error by 5.26%.","1937-9234","","10.1109/JSYST.2023.3269778","National Natural Science Foundation of China(grant numbers:61701284,61701197); Natural Science Foundation of Shandong Province of China(grant numbers:ZR2022MF226); Innovative Research Foundation of Qingdao(grant numbers:19-6-2-1-cg); Shandong University of Science and Technology(grant numbers:skr21-3-B-048); State Key Laboratory of Integrated Services Networks(grant numbers:ISN23-11); Sci. & Tech. Development Fund of Shandong Province of China(grant numbers:ZR202102230289,ZR202102250695,ZR2019LZH001); Humanities and Social Science Research Project of the Ministry of Education(grant numbers:18YJAZH017); Taishan Scholar Program of Shandong Province; Shandong Chongqing Science and Technology Cooperation project(grant numbers:cstc2020jscx-lyjsAX0008); Sci. & Tech. Development Fund of Qingdao(grant numbers:21-1-5-zlyj-1-zc); SDUST Research Fund(grant numbers:2015TDJH102); Science and Technology Support Plan for Youth Innovation of Colleges and Universities of Shandong Province of China(grant numbers:2019KJN024); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10122778","  $\alpha$  DTW;3  $\sigma$   criterion;diffusion graph convolution recursive neural network (DCRNN);graph convolution;Kalman filter;noise prediction system","Spatiotemporal phenomena;Correlation;Predictive models;Neural networks;Time series analysis;Convolution;Support vector machines","","","","","","","IEEE","10 May 2023","","","IEEE","IEEE Early Access Articles"
"Time series prediction of the COVID-19 outbreak in India using LSTM based deep learning models","Ameet; C. Rana","Department of CSE, M D University, Rohtak, India; Department of CSE, M D University, Rohtak, India","2023 3rd International Conference on Innovative Practices in Technology and Management (ICIPTM)","10 May 2023","2023","","","1","5","The epidemic caused by COVID-19 presents a significant risk to the continuation of human civilisation and has already done irreparable damage to society. In this paper, forecasting of Coronavirus outbreak in India is performed by LSTM and CovnLSTM deep neural network techniques. COVID-19 data of confirmed cases of India is used. It was taken from John Hopkins University. The loss rate of ConvLSTM is lower than LSTM and RMSE of ConvLSTM is lower than LSTM. For training Covn-LSTM shows 0.069% and testing ConvLSTM shows 0.32% improvement over LSTM model. Therefore, ConvLSTM outperformed over LSTM model. Further wise selection of hyper-parameters could increase the accuracy of the models.","","979-8-3503-3623-8","10.1109/ICIPTM57143.2023.10118085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10118085","India;Coronavirus;forecasting;deep learning;Convolutional-Long Short term Mermory","COVID-19;Deep learning;Training;Epidemics;Time series analysis;Neural networks;Predictive models","convolutional neural nets;deep learning (artificial intelligence);diseases;epidemics;learning (artificial intelligence);medical computing;recurrent neural nets;time series","0.069%;Coronavirus outbreak;COVID-19 data;COVID-19 outbreak;COVID-19 presents;CovnLSTM deep neural network techniques;deep learning models;human civilisation;India;irreparable damage;John Hopkins University;LSTM model;time series prediction;training Covn-LSTM shows","","","","14","IEEE","10 May 2023","","","IEEE","IEEE Conferences"
"Forecasting of Long-Term Natural Gas Consumption Using Linear Regression Method: A Study on Natural Gas Sector in Bangladesh","S. E. Siddika; F. Hong; M. S. Islam; S. M. I. H. Masum","School of Economics and Management, Beihang University (BUAA), Beijing, China; School of Economics and Management, Beihang University (BUAA), Beijing, China; Dept. of Atmospheric Research, Bangladesh Space Research and Remote Sensing Organization, Dhaka, Bangladesh; School of Electronic and Information Enineering, Beihang University (UAA), Beijing, China","2023 7th International Conference on Management Engineering, Software Engineering and Service Sciences (ICMSS)","10 May 2023","2023","","","68","72","Forecasting of natural gas consumption for a country is essential for its logistics and future work flow. Long-term oriented natural gas consumption is also important for efficient logistics management in the power and energy sector. It is an advanced process for a country or a city to know the future demand of gas that can improve the transportation system, especially when the gas is transported through the pipelines. In this paper, linear regression method is proposed to forecast long-term natural gas consumption in Bangladesh. This method is very useful in time series data and forecasting on long term basis. The trend line of the regression can forecast the long-term based demand of the natural gas in the country. The results of this study indicate that natural gas consumption in the country is increasing over time. Gas consumption has increased rapidly in the last 5-10 years and it is forecasted that the consumption will be increased drastically for the next few years. Some statistical parameters such as MAE, MAPE, and RMSE are performed to evaluate the forecasting accuracy. It is also seen that the regression method provides good results in both cases annual and sector wise analysis. The results of this paper show that the linear regression model is capable of forecasting long-term natural gas consumption in Bangladesh.","","978-1-6654-5606-7","10.1109/ICMSS56787.2023.10117986","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10117986","Bangladesh;consumption;natural gas;linear regression;forecasting","Linear regression;Urban areas;Time series analysis;Transportation;Predictive models;Reliability engineering;Forecasting","logistics;natural gas;natural gas technology;regression analysis;time series","forecasting long-term natural gas consumption;linear regression method;long term basis;long-term based demand;long-term oriented natural gas consumption;natural gas sector;time 5.0 year to 10.0 year","","","","24","IEEE","10 May 2023","","","IEEE","IEEE Conferences"
"Nonlinear Spiking Neural Systems With Autapses for Predicting Chaotic Time Series","Q. Liu; H. Peng; L. Long; J. Wang; Q. Yang; M. J. Pérez-Jiménez; D. Orellana-Martín","School of Computer and Software Engineering, Xihua University, Chengdu, China; School of Computer and Software Engineering, Xihua University, Chengdu, China; School of Computer and Software Engineering, Xihua University, Chengdu, China; School of Electrical Engineering and Electronic Information, Xihua University, Chengdu, China; School of Computer and Software Engineering, Xihua University, Chengdu, China; Research Group of Natural Computing, University of Seville, Sevilla, Spain; Research Group of Natural Computing, University of Seville, Sevilla, Spain","IEEE Transactions on Cybernetics","","2023","PP","99","1","13","Spiking neural P (SNP) systems are a class of distributed and parallel neural-like computing models that are inspired by the mechanism of spiking neurons and are 3rd-generation neural networks. Chaotic time series forecasting is one of the most challenging problems for machine learning models. To address this challenge, we first propose a nonlinear version of SNP systems, called nonlinear SNP systems with autapses (NSNP-AU systems). In addition to the nonlinear consumption and generation of spikes, the NSNP-AU systems have three nonlinear gate functions, which are related to the states and outputs of the neurons. Inspired by the spiking mechanisms of NSNP-AU systems, we develop a recurrent-type prediction model for chaotic time series, called the NSNP-AU model. As a new variant of recurrent neural networks (RNNs), the NSNP-AU model is implemented in a popular deep learning framework. Four datasets of chaotic time series are investigated using the proposed NSNP-AU model, five state-of-the-art models, and 28 baseline prediction models. The experimental results demonstrate the advantage of the proposed NSNP-AU model for chaotic time series forecasting.","2168-2275","","10.1109/TCYB.2023.3270873","National Natural Science Foundation of China(grant numbers:62176216,62076206); Research Fund for Sichuan Science and Technology Project, China(grant numbers:2022ZYD0115); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10120970","Chaotic time series forecasting;nonlinear spiking neural P (SNP) systems with autapses;prediction model;recurrent-type neuron","Predictive models;Time series analysis;Forecasting;Neurons;Computational modeling;Adaptation models;Biological system modeling","","","","1","","","IEEE","8 May 2023","","","IEEE","IEEE Early Access Articles"
"Time Series forecasting of Agriculture Yield of Cotton with Regression Model Implementation","N. Agarwal; S. Ray; K. C. Tripathi","Computer Science and Technology, Manav Rachna University, Faridabad, India; Computer Science and Technology, Manav Rachna University, Faridabad, India; Department of Information Technology, Maharaja Agrasen Institute of Technology, New Delhi, India","2022 OPJU International Technology Conference on Emerging Technologies for Sustainable Development (OTCON)","8 May 2023","2023","","","1","6","The farmers benefit from yield prediction as it lowers down their expenses and assists them in obtaining the best prices for their crops. Time series of a signal contains vital information that can be used for predicting the future points in the series. However, such prediction requires careful analysis of the correlations in the time series. Getting the right number of past observations is a very important part of time-series forecasting (lags). We have used auto correlation in the time series of yield of Cotton of all over India from the period 1964-2020. This study employs a comparative analysis between three approaches to examine the accuracy of prediction based on suitable value of time lag. These include a statistical method based on the auto correlation function, the widely used machine learning method of regression analysis, and the best prediction is chosen based on the ideal time-lag value. An experimental data set with a single predictor was used to test the techniques i.e actual yield and its different lags moving a 1-step ahead, 2-step ahead and so on till 5 as a target values (predicted yield). Root Mean Square Error (RMSE) and R-squared were the performance metrics. The investigation demonstrated that the proposed linear, multi linear regression and non-linear regression at degree 4 analysis is the better method for determining the best time-lag value.","","978-1-6654-9294-2","10.1109/OTCON56053.2023.10113947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10113947","Regression Analysis;Forecasting;Machine Learning;crop Yielding","Training;Time series analysis;Linear regression;Predictive models;Agriculture;Cotton;Autocorrelation","agriculture;crops;learning (artificial intelligence);mean square error methods;regression analysis;time series","auto correlation function;cotton agriculture yield;ideal time-lag value;machine learning method;multilinear regression;nonlinear regression;R-squared;regression model implementation;root mean square error;time series forecasting;yield prediction","","","","12","IEEE","8 May 2023","","","IEEE","IEEE Conferences"
"An Approach for Anomaly Detection & Prediction in Time-series Telecommunication Data","A. Dandekar","Department of Computer Engineering, MKSSS’s Cummins College of Engineering, Pune, Pune, India","2022 OPJU International Technology Conference on Emerging Technologies for Sustainable Development (OTCON)","8 May 2023","2023","","","1","6","Anomaly detection is necessary in almost every domain these days. Being able to predict the occurrence of an anomaly ahead of time would also prove to be a good asset for many fields. Especially in Telecommunication, it is like a boon, as using these approaches helps to narrow down the problems. Also, if they know that an anomaly might occur, it will help them be prepared to solve the situation. This paper proposes an approach for the detection and prediction of anomalies in time-series telecom data. In this approach, anomaly detection is done using STL Decomposition, and the residue or deviations that are maximum are classified as anomalies. Then, using the whole dataset, a few data points are forecasted. Next, anomalies are predicted in this newly generated data, using XGBoost on the earlier labelled data. This work also presents a method to identify and alert the average frequency observed in the dataset.","","978-1-6654-9294-2","10.1109/OTCON56053.2023.10114052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10114052","Anomaly detection;Telecommunication data;time-series;STL Decomposition;LSTM;XGBoost;anomalous frequency variation detection","Time-frequency analysis;Electric breakdown;Instruments;Time series analysis;Communications technology;Telecommunications;Sustainable development","data handling;recurrent neural nets;telecommunication computing;time series","anomaly detection;data points;earlier labelled data;LSTM;STL decomposition;time-series telecommunication data;XGBoost","","","","15","IEEE","8 May 2023","","","IEEE","IEEE Conferences"
