"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"GAN-based EEG Forecasting for Attaining Driving Operations","K. Takasaki; Y. Sasaki; S. Watanabe; Y. Nishimura; M. Abe","Tokyo Software & Systems Development Laboratory, IBM Japan Ltd., Tokyo, Japan; Tokyo Software & Systems Development Laboratory, IBM Japan Ltd., Tokyo, Japan; Tokyo Software & Systems Development Laboratory, IBM Japan Ltd., Tokyo, Japan; Product Engineering MODE, Inc., Tokyo, Japan; Tokyo Software & Systems Development Laboratory, IBM Japan Ltd., Tokyo, Japan","2023 IEEE Intelligent Vehicles Symposium (IV)","27 Jul 2023","2023","","","1","7","In the domain of connected vehicles or advanced driver assistance systems, electroencephalogram (EEG) data is measured in vehicles and used for applications in driver safety. These analysis modules are designed to detect abnormal driver states such as drowsiness, fatigue, and dangerous driving by using EEG data in real-time on edge devices since these conditions reflect a driver’s current cognitive state. However, there are few approaches to forecasting EEG data to prevent dangerous driving in advance using recent deep learning techniques. In this paper, we propose a novel generative adversarial network (W-GAN) which aims to forecast EEGs as a multivariate multi-step times series data. It consists of dilated causal convolutional layers to maintain EEG characteristics. We also propose a new performance measure reflecting the reproducibility of frequency components which confirms the feasibility of the forecasted EEG data. We conducted an experiment to evaluate our proposed model using EEG analysis research data. In the experiment, it was shown that our model outperformed several deep learning models in reproducibility of both EEG waveform and frequency components.","2642-7214","979-8-3503-4691-6","10.1109/IV55152.2023.10186750","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10186750","electroencephalogram;connected vehicles;brain-computer interface;generative adversarial networks;time series data","Deep learning;Intelligent vehicles;Time series analysis;Brain modeling;Electroencephalography;Reproducibility of results;Real-time systems","advanced driver assistance systems;cognition;convolutional neural nets;deep learning (artificial intelligence);driver information systems;electroencephalography;road safety;time series;traffic engineering computing","advanced driver assistance systems;causal convolutional layers;connected vehicles;deep learning models;driver safety;driving operations;edge devices;electroencephalogram data;forecasting EEG data;GAN-based EEG forecasting;generative adversarial network;multivariate multistep times series data;W-GAN","","","","22","IEEE","27 Jul 2023","","","IEEE","IEEE Conferences"
"Web ontology design for data and services in CLIMOS project","N. Gligorić; M. Dordevic; D. S. Martín; S. Jokić; I. Jokić","Zentrix Lab LLC, Miloša Trebinjca 10, Pančevo, Serbia; 3300 W Camelback Rd, Grand Canyon University, Phoenix, AZ, United States; Predictia Intelligent Data Solutions SL, Santander, Spain; Zentrix Lab LLC, Miloša Trebinjca 10, Pančevo, Serbia; Faculty of Economics and Engineering Management– FIMEK, Cvećarska 2, Novi Sad, Serbia","2023 10th International Conference on Electrical, Electronic and Computing Engineering (IcETRAN)","27 Jul 2023","2023","","","1","4","Web ontology design and realization in the Protégé software for collected data and services in the CLIMOS project is presented in this paper. The CLIMOS project aims to assist in the mitigation of the emergence, transmission and dissemination of zoonotic pathogens, transmitted by vectors induced by Climate Change, based on the approaches of Eco-health and One Health. CLIMOS will generate science-based predictions, actions and policy-relevant recommendations to mitigate climate change-induced emergence and spread of SFBDs, by providing: precision vector and infection surveillance methods and networks across 10 countries; creation of big data time series (on vectors, disease, micro and macroclimate, environment and health, and on infection risk) to be available also for use at the EU Climate and Health Observatory, and as European Commission ISA JoinUP open-source tool for public and healthcare. CLIMOS project will rely on building analysis and forecasting services on huge pre-collected datasets as well as on data collected during the project. Web ontologies will provide description of contents and services in machine-readable form, and enable annotating, discovering, publishing, advertising and composing services to be automated which will make data and services reusable and interoperable. Further web ontology usage will incorporate integration in the OGC Definition Server/Linked Data Engine to host and provide data/services access and description and ontology manipulation with ProfileWiz tool provided by OGC.","","979-8-3503-0711-5","10.1109/IcETRAN59631.2023.10192131","European Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10192131","Web ontology;connected data","Publishing;Surveillance;Buildings;Time series analysis;Europe;Ontologies;Data models","Big Data;diseases;health care;Linked Data;ontologies (artificial intelligence);open systems;time series","big data time series;building analysis;climate change-induced emergence;CLIMOS project;composing services;Eco-health;forecasting services;infection surveillance methods;precision vector;web ontologies;web ontology design","","","","16","IEEE","27 Jul 2023","","","IEEE","IEEE Conferences"
"Long-term time series forecasting with multi-linear trend fuzzy information granules for LSTM in a periodic framework","C. Zhu; X. Ma; W. Ding; J. Zhan","School of Mathematics and Statistics, Hubei Minzu University, Enshi, China; School of Mathematics and Statistics, Hubei Minzu University, Enshi, China; School of Information Science and Technology, Nantong University, Nantong, China; School of Mathematics and Statistics, Hubei Minzu University, Enshi, China","IEEE Transactions on Fuzzy Systems","","2023","PP","99","1","15","Considerable research achievements have been made in utilizing information granulation as an effective technique for addressing long-term time-series forecasting. However, existing studies suffer from limitations in their failure to account for the impact of periodicity on information granulation. As a result, the predictive outcomes of the model are significantly restricted, including issues such as the accumulation of original errors and low temporal correlation. To address the aforementioned issues, this paper presents a novel approach for long-term time series forecasting by employing a multi-linear trend fuzzy information granule (FIG) within a periodic framework for LSTM. The proposed model tackles the problems through several key steps. Firstly, the time window is divided during the information gran-ulation process to enhance the periodic information of the time series. Secondly, a dynamic time warping (DTW) information granule segmentation and merging algorithm is utilized to adjust the division of information granules, ensuring periodic consisten-cy and alignment with the time series' change pattern. Lastly, Gaussian linear fuzzy information granules (GLFIGs) and LSTM are employed to achieve consistent forecasting of data points with consistent trend characteristics, including trend changes, fluctuation magnitudes, and trend persistence. This approach effectively prevents the accumulation of errors over time and enhances the temporal correlation of the data. Experimental results on open time series demonstrate the superior performance of the proposed forecasting model.","1941-0034","","10.1109/TFUZZ.2023.3298970","NNSFC(grant numbers:12271146,12161036,61976120); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10195859","Multi-linear trend fuzzy information granule;Gaussian linear fuzzy information granule;Dynamic time warp-ing;Long-term time series forecasting;Time series periodicity","Time series analysis;Market research;Forecasting;Predictive models;Data models;Prediction algorithms;Hidden Markov models","","","","","","","IEEE","26 Jul 2023","","","IEEE","IEEE Early Access Articles"
"Forecasting COVID-19 Dynamics: Clustering, Generalized Spatiotemporal Attention, and Impacts of Mobility and Geographic Proximity","T. Shen; Y. Li; J. M. F. Moura","Carnegie Mellon University, Pittsburgh, USA; Carnegie Mellon University, Pittsburgh, USA; Carnegie Mellon University, Pittsburgh, USA","2023 IEEE 39th International Conference on Data Engineering (ICDE)","26 Jul 2023","2023","","","2892","2904","Forecasting the dynamics of COVID-19 enables government agencies and public health administrators to take proactive measures to combat the pandemic. This forecasting task faces several key challenges: First, the dynamics of COVID-19 exhibit complex spatial and temporal dependencies. The current growing trend at a location may be similar to that at another location in the past. Second, numerous factors, such as population mobility and geographic proximity between regions, mask usage, vaccine coverage, etc., significantly impact the dynamics. Third, we need to find the appropriate granularity for the forecasting task. The granularity should not be too coarse that we ignore the idiosyncrasies of individual regions. Still, the granularity should not be too fine that the prediction results are seriously vulnerable to noise.This paper addresses these challenges. We propose a simple but effective clustering algorithm that finds the appropriate granularity for the forecasting task. We invent generalized spatiotemporal attention, an attention mechanism that is generalized enough to capture the complex spatial and temporal dependencies and to flexibly account for intra- and inter-region characteristics such as geographic proximity and population mobility. Based on this generalized spatiotemporal attention, we designed COVID-Forecaster, a lightweight deep learning model for forecasting the dynamics of COVID-19. Experimental results demonstrate that COVID-Forecaster significantly outperforms state-of-the-art models. For example, COVID-Forecaster reduces the mean absolute percentage error (MAPE) by 6.8% and the weighted absolute percentage error (WAPE) by 13.5% in forecasting the COVID-19 dynamics at the 3141 counties of the United States.","2375-026X","979-8-3503-2227-9","10.1109/ICDE55515.2023.00221","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10184813","COVID-19;multivariate time series;spatiotemporal forecasting;spatiotemporal attention;clustering","COVID-19;Pandemics;Sociology;Predictive models;Prediction algorithms;Spatiotemporal phenomena;Forecasting","data analysis;deep learning (artificial intelligence);diseases;epidemics;learning (artificial intelligence);medical computing;pattern clustering;regression analysis;time series","appropriate granularity;complex spatial dependencies;COVID-19 dynamics;COVID-19 enables government agencies;COVID-Forecaster;forecasting task;generalized spatiotemporal attention;geographic proximity;population mobility;public health administrators;simple but effective clustering algorithm;temporal dependencies","","","","28","IEEE","26 Jul 2023","","","IEEE","IEEE Conferences"
"Towards Long-Term Time-Series Forecasting: Feature, Pattern, and Distribution","Y. Li; X. Lu; H. Xiong; J. Tang; J. Su; B. Jin; D. Dou",Zhejiang University; Baidu Research; Baidu Research; Tsinghua University; China Longyuan Power Group Corp. Ltd.; Dalian University of Technology; Baidu Research,"2023 IEEE 39th International Conference on Data Engineering (ICDE)","26 Jul 2023","2023","","","1611","1624","Long-term time-series forecasting (LTTF) has become a pressing demand in many applications, such as wind power supply planning. Transformer models have been adopted to deliver high prediction capacity because of the high computational self-attention mechanism. Though one could lower the complexity of Transformers by inducing the sparsity in point-wise self-attentions for LTTF, the limited information utilization prohibits the model from exploring the complex dependencies comprehensively. To this end, we propose an efficient Transformer-based model, named Conformer, which differentiates itself from existing methods for LTTF in three aspects: (i) an encoder-decoder architecture incorporating a linear complexity without sacrificing information utilization is proposed on top of sliding-window attention and Stationary and Instant Recurrent Network (SIRN); (ii) a module derived from the normalizing flow is devised to further improve the information utilization by inferring the outputs with the latent variables in SIRN directly; (iii) the inter-series correlation and temporal dynamics in time-series data are modeled explicitly to fuel the downstream self-attention mechanism. Extensive experiments on seven real-world datasets demonstrate that Conformer outperforms the state-of-the-art methods on LTTF and generates reliable prediction results with uncertainty quantification.","2375-026X","979-8-3503-2227-9","10.1109/ICDE55515.2023.00127","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10184599","Long-term time-series forecasting;Transformer;Normalizing Flow","Uncertainty;Correlation;Computational modeling;Time series analysis;Predictive models;Wind power generation;Transformers","recurrent neural nets;time series","Conformer;encoder-decoder architecture;high computational self-attention mechanism;information utilization;linear complexity;long-term time-series forecasting;LTTF;SIRN;sliding-window attention;stationary and instant recurrent network;time-series data;transformer models;wind power supply planning","","","","51","IEEE","26 Jul 2023","","","IEEE","IEEE Conferences"
"When Spatio-Temporal Meet Wavelets: Disentangled Traffic Forecasting via Efficient Spectral Graph Attention Networks","Y. Fang; Y. Qin; H. Luo; F. Zhao; B. Xu; L. Zeng; C. Wang","Beijing University of Posts and Telecommunications, China; Beijing University of Posts and Telecommunications, China; Institute of Computing Technology, Chinese Academy of Sciences, China; Beijing University of Posts and Telecommunications, China; Institute of Computing Technology, Chinese Academy of Sciences, China; Tsinghua University, China; Beijing University of Posts and Telecommunications, China","2023 IEEE 39th International Conference on Data Engineering (ICDE)","26 Jul 2023","2023","","","517","529","Traffic forecasting is crucial for public safety and resource optimization, yet is very challenging due to the temporal changes and the dynamic spatial correlations of the traffic data. To capture these intricate dependencies, spatio-temporal networks, such as recurrent neural networks with graph convolution networks, graph convolution networks with temporal convolution networks, and temporal attention networks with full graph attention networks, are applied. However, previous spatio-temporal networks are based on end-to-end training and thus fail to handle the distribution shift in the non-stationary traffic time series. On the other hand, the efficient and effective algorithm for modeling spatial correlations is still lacking in prior networks.In this paper, rather than proposing yet another end-to-end model, we aim to provide a novel disentangle-fusion framework STWave to mitigate the distribution shift issue. The framework first decouples the complex traffic data into stable trends and fluctuating events, followed by a dual-channel spatio-temporal network to model trends and events, respectively. Finally, reasonable future traffic can be predicted through the fusion of trends and events. Besides, we incorporate a novel query sampling strategy and graph wavelet-based graph positional encoding into the full graph attention network to efficiently and effectively model dynamic spatial correlations. Extensive experiments on six traffic datasets show the superiority of our approach, i.e., the higher forecasting accuracy with lower computational cost.","2375-026X","979-8-3503-2227-9","10.1109/ICDE55515.2023.00046","National Natural Science Foundation of China; Chinese Academy of Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10184591","traffic forecasting;spatio-temporal data;graph attention network","Training;Correlation;Convolution;Computational modeling;Time series analysis;Weather forecasting;Market research","convolutional neural nets;graph theory;recurrent neural nets;spatiotemporal phenomena;telecommunication traffic;time series;wavelet transforms","complex traffic data;dual-channel spatio-temporal network;efficient algorithm;efficient spectral graph attention networks;end-to-end model;end-to-end training;graph attention network;graph convolution networks;model dynamic spatial correlations;nonstationary traffic time series;novel disentangle-fusion framework STWave;previous spatio-temporal networks;prior networks;public safety;reasonable future traffic;recurrent neural networks;resource optimization;spatio-temporal meet wavelets;temporal attention networks;temporal changes;temporal convolution networks;traffic datasets;traffic forecasting;wavelet-based graph positional encoding","","","","49","IEEE","26 Jul 2023","","","IEEE","IEEE Conferences"
"SUFS: A Generic Storage Usage Forecasting Service Through Adaptive Ensemble Learning","L. Sun; S. Gong; T. Zhang; F. Jiang; Z. Zhao; J. Chen; X. Zhang","ByteDance Inc.; ByteDance Inc.; School of Information, Renmin University of China; School of Information, Renmin University of China; School of Information, Renmin University of China; School of Information, Renmin University of China; Academy of Mathematics and Systems Science, Chinese Academy of Sciences","2023 IEEE 39th International Conference on Data Engineering (ICDE)","26 Jul 2023","2023","","","3168","3181","Storage space usage forecasting is critical for the scalability and stability of storage systems. Cloud providers estimate storage usages based on the forecast and allocate resources accordingly. Overestimated space usages require a redundant storage buffer that brings unnecessary cost, and underestimated space usages will cause capacity shortages that may lead to data loss and Service-Level Agreement (SLA) failures. While accurate storage forecasting is important, it is highly challenging due to various storage usage patterns on different workloads and storage systems. Moreover, some operations from users or administrators may cause transient workload burst in historical data, which makes forecasting even harder.In this paper, we propose the Storage Usage Forecasting Service (SUFS) that combines deep neural networks and statistical models adaptively to make predictions for multiple major storage systems in ByteDance. SUFS carries comprehensive analyses of storage usage time series from various storage systems in real business scenarios. To handle workload bursts in historical data, we enhance regular LSTMs using a control signal that is installed on the input gate. When the burst is detected, the control signal reduces the input influences to the cell state. To further improve the prediction accuracy, SUFS integrates the Enhanced-LSTM (ELSTM) with a novel adaptive ensemble method. Different from previous works, our approach learns dynamic ensemble weights for each prediction step on-the-fly, making our model more accurate for multiple-step predictions. SUFS has been deployed to serve more than 150,000 storage instances. We conducted extensive experiments on the storage systems that are widely-used in ByteDance, and the results show that SUFS outperforms the state-of-the-art methods and significantly reduces storage cost.","2375-026X","979-8-3503-2227-9","10.1109/ICDE55515.2023.00243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10184683","storage usage forecasting;time series forecasting;model ensemble","Adaptation models;Costs;Scalability;Time series analysis;Predictive models;Logic gates;Stability analysis","cloud computing;deep learning (artificial intelligence);learning (artificial intelligence);power engineering computing;recurrent neural nets;resource allocation;storage management;time series","000 storage instances;150 storage instances;accurate storage forecasting;allocate resources;generic Storage Usage Forecasting Service;overestimated space usages;redundant storage buffer;storage cost;Storage space usage forecasting;storage systems;storage usage patterns;storage usage time series;storage usages;SUFS","","","","42","IEEE","26 Jul 2023","","","IEEE","IEEE Conferences"
"Uncertainty Quantification for Traffic Forecasting: A Unified Approach","W. Qian; D. Zhang; Y. Zhao; K. Zheng; J. J. Q. Yu","Aalborg University, Denmark; Aalborg University, Denmark; Aalborg University, Denmark; University of Electronic Science and Technology of China, China; Southern University of Science and Technology, China","2023 IEEE 39th International Conference on Data Engineering (ICDE)","26 Jul 2023","2023","","","992","1004","Uncertainty is an essential consideration for time series forecasting tasks. In this work, we specifically focus on quantifying the uncertainty of traffic forecasting. To achieve this, we develop Deep Spatio-Temporal Uncertainty Quantification (DeepSTUQ), which can estimate both aleatoric and epistemic uncertainty. We first leverage a spatio-temporal model to model the complex spatio-temporal correlations of traffic data. Subsequently, two independent sub-neural networks maximizing the heterogeneous log-likelihood are developed to estimate aleatoric uncertainty. For estimating epistemic uncertainty, we combine the merits of variational inference and deep ensembling by integrating the Monte Carlo dropout and the Adaptive Weight Averaging re-training methods, respectively. Finally, we propose a post-processing calibration approach based on Temperature Scaling, which improves the model’s generalization ability to estimate uncertainty. Extensive experiments are conducted on four public datasets, and the empirical results suggest that the proposed method outperforms state-of-the-art methods in terms of both point prediction and uncertainty quantification.","2375-026X","979-8-3503-2227-9","10.1109/ICDE55515.2023.00081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10184566","traffic forecasting;uncertainty quantification;variational inference;deep ensembling;model calibration","Adaptation models;Uncertainty;Monte Carlo methods;Time series analysis;Estimation;Predictive models;Data models","data handling;deep learning (artificial intelligence);intelligent transportation systems;Monte Carlo methods;time series;traffic engineering computing","adaptive weight averaging re-training methods;aleatoric uncertainty estimation;complex spatio-temporal correlations;deep ensembling;deep spatio-temporal uncertainty quantification;DeepSTUQ;epistemic uncertainty;heterogeneous log-likelihood;Intelligent Transportation Systems;ITS;Monte Carlo dropout;post-processing calibration approach;temperature scaling;time series forecasting tasks;traffic data;traffic forecasting;variational inference","","","","42","IEEE","26 Jul 2023","","","IEEE","IEEE Conferences"
"A hybrid model for predicting the environment humidity of pigeon sheds","W. Zhou; L. Xu; L. Yang; S. Liu; M. He; Q. Sheng; T. Liu; J. Guo; D. Feng; S. G. Hassan; L. Cao","Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou; Safety Traceability Information Technology, Guangzhou Key Laboratory of Agricultural Product Quality, Zhongkai University of Agriculture and Engineering, Guangzhou","IEEE Access","","2023","PP","99","1","1","Pigeon is a kind of poultry with high practicability and economic value, and humidity is an important indicator of the intensive breeding of pigeons, which is closely related to the healthy growth of pigeons. Humidity changes are complex, dynamic, and nonlinear. Accurately predicting humidity values and analyzing their changing trends is crucial to the growth of pigeons. Addressing low prediction accuracy and poor generalization of traditional humidity prediction methods, this paper proposes a combination based on partial least squares (PLS) data dimensionality reduction, Savitzky-Golay (SG) filter, and sparrow optimization algorithm (SSA) Predictive models to improve humidity forecast accuracy. First, the SG filter is used for data smoothing to remove abnormal noise in the data signal to enhance the feature learning ability of the prediction system. Next, the original data is selected through the PLS method to select information higher than the set threshold. Valuable information features are extracted for data dimensionality reduction. In addition, SSA is used to optimize key parameters and structure of the BiGRU model for improved prediction. Finally, a combined prediction model based on SG-PLS-SSA-BiGRU was built to simulate and predict the humidity of the pigeon house. The experimental results demonstrate the proposed model’s high accuracy and stability with minimal prediction error fluctuations, fast calculation speed, good feature extraction ability and generalization ability, and is very effective and reliable for predicting pigeon house breeding humidity.","2169-3536","","10.1109/ACCESS.2023.3298649","National Natural Science Foundation of China(grant numbers:61871475); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10193760","Meat pigeon breeding;Relative humidity;Time series prediction;BiGRU;Savitzky-Golay (SG) filter;Partial least squares;Parameter optimization","Humidity;Predictive models;Data models;Technological innovation;Optimization;Feature extraction;Agriculture;Animals;Time series analysis;Parameter estimation","","","","","","","CCBYNCND","25 Jul 2023","","","IEEE","IEEE Early Access Articles"
"Increasing the Productivity of an Electricity System Based on Energy Generated by Hydropower with the Help of Artificial Intelligence","E. Gospodinova; I. Torlakov; I. Metodieva","Technical University of Sofia, Bulgaria; Technical University of Sofia, Bulgaria; Technical University of Sofia, Bulgaria","2023 58th International Scientific Conference on Information, Communication and Energy Systems and Technologies (ICEST)","25 Jul 2023","2023","","","205","208","This research study deals with optimizing the production of renewable hydropower. For capacity planning and optimization, a randomly constrained programming model is developed that can take into account the sporadic character of renewable energy sources. In order to reduce the overall expenses of energy generation and storage, an analysis of the hydroelectric power station's potential capacity is conducted. The provided model is based on an algorithm for capacity enhancement and ideal system design. The short-term forecasting of data using both time series and particular hours of the day is a novel idea in this field.","","979-8-3503-1073-3","10.1109/ICEST58410.2023.10187329","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10187329","Renewable energy;Algorithm;Neural network;Mathematical model","Training;Renewable energy sources;Electric potential;Adaptation models;Time series analysis;Hydroelectric power generation;Programming","artificial intelligence;hydroelectric power stations;load forecasting;optimisation;power engineering computing;power generation planning","artificial intelligence;capacity enhancement;capacity planning;electricity system;energy generation;hydroelectric power station;optimization;randomly constrained programming model;renewable energy sources;renewable hydropower generation","","","","16","IEEE","25 Jul 2023","","","IEEE","IEEE Conferences"
"Sensitivity Analysis for an Ensemble Transfer Learning scheme for Time Series Forecasting – Case-Study of a Shallow Neural Network Achitecture","W. V. Kambale; K. Kyamakya; F. A. Machot; T. Benarbia","Institute for Smart Systems Technologies, Universitaet Klagenfurt, Universitaetsstrasse 65, Klagenfurt, Austria; Institute for Smart Systems Technologies, Universitaet Klagenfurt, Universitaetsstrasse 65, Klagenfurt, Austria; Institute for Smart Systems Technologies, Universitaet Klagenfurt, Universitaetsstrasse 65, Klagenfurt, Austria; Industrial engineering department, Institute of Maintenance and Industrial Security, University of Oran 2, Oran, Algeria","2023 IST-Africa Conference (IST-Africa)","25 Jul 2023","2023","","","1","8","Transfer learning (TL), applied in the context of time-series forecasting, is an important hot topic nowadays in machine learning. This paper addresses the gap identified in most recent survey papers that empirical studies, currently missing, are very necessary to come up with guidelines for TL approaches and TL method design selections that can be used by practitioners. In this perspective, this paper does overall suggest the skeleton of a comprehensive sensitivity analysis methodology for TL schemes w.r.t. to a given machine learning model at hand. As a first step, five relevant TL performance metrics are suggested and comprehensively defined. Then, the core steps of a comprehensive TL-related sensitivity analysis are formulated. For illustration, an mini-sensitivity analysis is conducted on an MLP shallow network. Although relatively small, this mini-sensitivity analysis does confirm the usability of the suggested methodology as it does already, nevertheless, highlight some interesting insights. The end-product of this project can culminate in designing a pretrained model that can be useful to time-series forecasting practitioners.","2576-8581","978-1-905824-71-7","10.23919/IST-Africa60249.2023.10187750","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10187750","Transfer learning;Time series forecasting;Sensitivity Analysis;Deep Learning","Surveys;Measurement;Sensitivity analysis;Transfer learning;Time series analysis;Neural networks;Predictive models","","","","","","14","","25 Jul 2023","","","IEEE","IEEE Conferences"
"Time-Aware Data Profiling With Decision Tree Pattern Mining","A. Grote; W. Badwitz; M. T. Knierim; C. Weinhardt","Information Process Engineering, FZI Forschungszentrum Informatik, Karlsruhe, Germany; Information Process Engineering, FZI Forschungszentrum Informatik, Karlsruhe, Germany; Institute of Information Systems & Marketing, Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany; Institute of Information Systems & Marketing, Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany","2023 IEEE 25th Conference on Business Informatics (CBI)","25 Jul 2023","2023","","","1","7","Data quality issues can lead to significant financial losses, which necessitates the use of data profiling to monitor the statistical properties of datasets and detect harmful deviations early. However, many existing data profiling solutions cannot perform multi-column feature analysis. On the other hand, machine learning algorithms, particularly decision trees, are effective at discovering non-linear and multivariate patterns within tabular data. In this study, we propose a framework that combines the interpretable pattern-mining capabilities of decision trees with time series forecasting to identify significant changes in data. We evaluate our framework on a real-world dataset from a leading telecommunications provider in Germany, which includes a known anomaly resulting from a faulty database entry. Our results indicate that our framework successfully detects data changes and provides interpretable descriptions for each anomaly, highlighting its relevancy for practitioners.","2378-1971","979-8-3503-1515-8","10.1109/CBI58679.2023.10187535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10187535","Data Drift;Data Profiling;Data Quality","Analytical models;Smoothing methods;Machine learning algorithms;Time series analysis;Pipelines;Telecommunications;Decision trees","data mining;decision trees;learning (artificial intelligence);time series","data changes;data profiling solutions;data quality issues;decision tree pattern mining;decision trees;financial losses;harmful deviations;interpretable pattern-mining capabilities;machine learning algorithms;multicolumn feature analysis;multivariate patterns;nonlinear;real-world dataset;tabular data;telecommunications provider;time series forecasting;time-aware data profiling","","","","36","IEEE","25 Jul 2023","","","IEEE","IEEE Conferences"
"Comparative Study of Deep Learning LSTM and 1D-CNN Models for Real-time Flood Prediction in Red River of the North, USA","V. Atashi; R. Kardan; H. T. Gorji; Y. H. Lim","Department of Civil Engineering, University of North Dakota, Grand Forks, ND, USA; Department of Mechanical Engineering, University of North Dakota, Grand Forks, ND, USA; Department of Biomedical Engineering, University of North Dakota, Grand Forks, ND, USA; Department of Civil Engineering, University of North Dakota, Grand Forks, ND, USA","2023 IEEE International Conference on Electro Information Technology (eIT)","25 Jul 2023","2023","","","022","028","The Red River of the North has a history of flooding, dating back to the late 1800s. Flooding in the Red River is caused by a combination of factors, including heavy snowfall, heavy spring rainfall, and poor drainage in the flat terrain of the Red River basin. In recent years, efforts have been made to improve flood forecasting accuracy through numerical and experimental models. An LSTM (Long Short-Term Memory) model and the most popular 1D convolutional neural network (1D-CNN) are introduced in this study to predict floods in the Red River of the North by analyzing past streamflow data and identifying patterns and trends. Based on a fitted model using trained data from 1994 to 2021 at the Grand Forks USGS station on the Red River, USA, the streamflow for 2022 was predicted, including a 16.5-year return period flood. According to the study's findings, the RMSE for the 1D-CNN method is 193.09 cfs, whereas the RMSE for the LSTM method is 76.23 cfs for the Grand Forks station which demonstrates that shows LSTM outperforms 1D-CNN in predicting flood events at the USGS Grand Forks Station.","2154-0373","978-1-6654-9376-5","10.1109/eIT57321.2023.10187358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10187358","Red River of the North;flood prediction;LSTM model;1D-CNN model","Deep learning;Analytical models;Time series analysis;Predictive models;Data models;Rivers;Numerical models","convolutional neural nets;deep learning (artificial intelligence);floods;hydrological techniques;rain;recurrent neural nets;rivers","16.5-year return period flood;1D-CNN method;1D-CNN models;flood forecasting accuracy;heavy spring rainfall;LSTM model;popular 1D convolutional neural network;real-time flood prediction;Red River basin","","","","42","IEEE","25 Jul 2023","","","IEEE","IEEE Conferences"
