"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Estimation of congestion component of LMP using only local measurements for flexibility markets","M. U. Hashmi; A. Koirala; H. Ergun; D. V. Hertem","ESAT - Electa, KU Leuven, Genk, Belgium; ESAT - Electa, KU Leuven, Genk, Belgium; ESAT - Electa, KU Leuven, Genk, Belgium; ESAT - Electa, KU Leuven, Genk, Belgium","2023 19th International Conference on the European Energy Market (EEM)","3 Jul 2023","2023","","","1","6","Locational marginal prices (LMP) are the dual variables associated with the power balance constraint of the optimal power flow (OPF) problem. Prior works on LMP calculation and forecasting shows that LMP is composed of generation cost, marginal loss cost and distribution network (DN) congestion cost. The focus of this work is to estimate the congestion component of LMP for radial DNs with only local parameter measurements. The true congestion component of LMP is derived by solving an OPF without penalizing the DN loss or generation cost. The estimated component of the LMP, referred to as the flexibility activation signal (FAS), is derived as a function of the nodal voltage profile at the point of common coupling (PCC) and the line loading of incoming and outgoing branches from PCC. The estimated and true congestion components of LMP for all nodes are analyzed via time series analysis using Granger causality and sensitivity and specificity of estimation output. Numerical case studies provide statistical evidence that voltage times series can be utilized to estimate congestion component of DN OPF. Further, we also show that with local parameter measurements such as line loading and/or voltage measurements can accurately estimate DN congestion incidents with an accuracy exceeding 95%. Although, localized congestion estimation is not entirely accurate, however, such a method is privacy-preserving, desired for autonomous operation without the need for centralized communication. Thus, proposed decentralized FAS estimation is inherently cyber-secure and resilient to external attacks, while mitigating DN congestion.","2165-4093","979-8-3503-1258-4","10.1109/EEM58374.2023.10161838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161838","Locational marginal price (LMP);statistical analysis;distribution network (DN);flexibility activation signal (FAS)","Voltage measurement;Costs;Thermal variables control;Time series analysis;Loading;Estimation;Thermal variables measurement","distribution networks;load flow;power engineering computing;power markets;pricing;time series;voltage measurement","congestion component;DN congestion incidents;estimated component;estimated congestion components;estimation output;FAS estimation;forecasting shows;generation cost;LMP;local measurements;local parameter measurements;localized congestion estimation;marginal loss cost;optimal power flow problem;true congestion components","","","","20","IEEE","3 Jul 2023","","","IEEE","IEEE Conferences"
"Evaluation of the Machine Learning Techniques for Forecasting the Seasonal Time Series","V. Kramar; V. Alchakov","Department ICTS, Sevastopol state University, Sevastopol, Russia; Department ICTS, Sevastopol state University, Sevastopol, Russia","2023 IEEE Ural-Siberian Conference on Biomedical Engineering, Radioelectronics and Information Technology (USBEREIT)","27 Jun 2023","2023","","","262","265","Time series with seasonal variability is widely used to describe processes in various fields such as trade, analysis of financial markets, forecasting of passenger air transportation, description of climatic changes, and others. Modern machine learning methods can be effectively used to construct predictive models of such series. In this case, only historical data accumulated over several seasonal observations are used as input data. Knowledge of other parameters is not required. The article considers constructing a time series forecasting model with seasonal variability, describing a technological process. The general methodology of model building is described, as well as the requirements for the input data sets. A comparison of several methods is given, among which are both classical: SARIMA, Holt-Winters Exponential Smoothing and modern methods: Facebook Prophet, XGBoost. Comparative analysis of the accuracy of models is made based on calculated statistical metrics. Also, the performance of the methods was analyzed. Based on the totality of estimates, the best strategy in terms of accuracy and speed has been chosen to solve the problem. In conclusion, recommendations for improving prediction accuracy are given, and future research directions are outlined.","2769-3635","979-8-3503-3605-4","10.1109/USBEREIT58508.2023.10158869","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10158869","Seasonal Time Series;Machine Learning;Forecasting;SARIMA;Holt-Winters Exponential Smoothing;Facebook Prophet;XGBoost","Training;Measurement;Biological system modeling;Time series analysis;Buildings;Machine learning;Predictive models","forecasting theory;learning (artificial intelligence);mathematics computing;social networking (online);statistical analysis;time series;transportation","climatic changes;comparative analysis;Facebook Prophet;financial markets;historical data;Holt-Winters exponential smoothing method;modern machine learning methods;passenger air transportation;predictive models;SARIMA method;seasonal observations;seasonal time series forecasting model;seasonal variability;statistical metrics;technological process;XGBoost","","","","10","IEEE","27 Jun 2023","","","IEEE","IEEE Conferences"
"Birth time prediction based on uterus-activity using machine learning","G. Gonda; G. Kertész","John von Neumann Faculty of Informatics, Óbuda University, Budapest, Hungary; John von Neumann Faculty of Informatics, Óbuda University, Budapest, Hungary","2023 IEEE 17th International Symposium on Applied Computational Intelligence and Informatics (SACI)","27 Jun 2023","2023","","","000461","000466","The goal of this paper is to describe a predictive model that is able to estimate the expected time of the child’s birth using contraction data collected since the beginning of labor. During research both classical and neural network time series forecasting models were investigated. Among the classic time series forecasting methods, the Integrated Autoregressive Moving Average Model, i.e., ARIMA, and Holt’s exponential smoothing were examined. And among the time series forecasting methods based on neural networks, the LSTM i.e., Long short-term memory and the one-dimensional convolutional neural network were implemented. The evaluation results show that the neural networks outperformed the classical methods. The best result was achieved using the one-dimensional convolutional neural network.","2765-818X","979-8-3503-2110-4","10.1109/SACI58269.2023.10158602","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10158602","Time series forecasting;Neural networks;Machine learning;Birth time prediction","Smoothing methods;Time series analysis;Neural networks;Machine learning;Predictive models;Prediction algorithms;Data models","autoregressive moving average processes;convolutional neural nets;forecasting theory;learning (artificial intelligence);neural nets;recurrent neural nets;time series","birth time prediction;child;classic time series forecasting methods;classical methods;contraction data;Integrated Autoregressive Moving Average Model;machine learning;neural network time series forecasting models;neural networks;one-dimensional convolutional neural network;predictive model;uterus-activity","","","","24","IEEE","27 Jun 2023","","","IEEE","IEEE Conferences"
"Forecasting of traffic variations from their preceding dynamics: Parametric vs non-parametric approaches","E. O. Belyakin; M. A. Markelova; M. I. Bogachev","Centre for Digital Telecommunication Technologies, Saint Petersburg Electrotechnical University, Saint Petersburg, Russia; Centre for Digital Telecommunication Technologies, Saint Petersburg Electrotechnical University, Saint Petersburg, Russia; Centre for Digital Telecommunication Technologies, Saint Petersburg Electrotechnical University, Saint Petersburg, Russia","2023 12th Mediterranean Conference on Embedded Computing (MECO)","26 Jun 2023","2023","","","1","4","Internet traffic intensity variations contain significant information on the access pattern dynamics. On the one hand, variability in access patterns is a direct manifestation of the end users' and IoT devices behavior. On the other hand, a better understanding of the access pattern dynamics provides essential information for an early redistribution of traffic, leading to potentially more efficient dynamic routing algorithms. Traffic in large networks is typically governed by a complex interplay of auto-and cross-correlation patterns that largely determine its non-stationary nature. Here we have considered two approaches to the identification of the traffic variation model. The first approach is parametric and focuses on fitting the parameters of Seasonal Auto Regressive Integrated Moving Average with exogenous factors (SARIMAX). The second approach is based on training of a recurrent neural network (RNN). Both approaches have been validated explicitly using traffic data records over several days of monitoring at the uplink of a local campus network.","2637-9511","979-8-3503-2291-0","10.1109/MECO58584.2023.10155105","Ministry of Science and Higher Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10155105","network traffic prediction;local area network;uplink;partial correlations;statistical models","Training;Recurrent neural networks;Computational modeling;Heuristic algorithms;Telecommunication traffic;Predictive models;Routing","autoregressive moving average processes;Internet;Internet of Things;recurrent neural nets;regression analysis;telecommunication traffic;time series","access pattern dynamics;access patterns;cross-correlation patterns;end users;internet traffic intensity variations;nonparametric approaches;nonstationary nature;potentially more efficient dynamic routing algorithms;preceding dynamics;Seasonal Auto Regressive Integrated Moving Average;traffic data records;traffic variation model;traffic variations","","","","18","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"A Generative Adversarial Network with Attention Mechanism for Time Series Forecasting","M. Su; S. Du; J. Hu; T. Li","School of Computing and Artificial Intelligence, Southwest Jiaotong University, Chengdu, China; School of Computing and Artificial Intelligence, Southwest Jiaotong University, Chengdu, China; School of Computing and Artificial Intelligence, Southwest Jiaotong University, Chengdu, China; School of Computing and Artificial Intelligence, Southwest Jiaotong University, Chengdu, China","2023 8th International Conference on Cloud Computing and Big Data Analytics (ICCCBDA)","26 Jun 2023","2023","","","197","202","Time series forecasting has widespread applications in everyday life, e.g. in the domains of weather forecasting, transportation planning, and electricity demand prediction. Due to the high dimensions, uncertainties, and changes of data in time series, accurately predicting future trends of time series remains a challenge. In this paper, we propose a new time series forecasting model, the Generative Adversarial Network Model with Attention Mechanism (GANAM), which uses a global residual network to enhance the attention mechanism module and acts as a generator to learn the deep temporal features and then uses the discriminator of the generative adversarial network for improving the forecasting capability. In addition, the classical time series model can lead to an accumulation of errors in the multi-step prediction process. The proposed model also can effectively reduce this problem by utilizing the generative adversarial network with an attention mechanism. The experiments on various real-world datasets have demonstrated the effectiveness of our model.","2832-3734","978-1-6654-5533-6","10.1109/ICCCBDA56900.2023.10154685","National Natural Science Foundation of China; Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10154685","time series forecasting;residual network;generative adversarial network;attention mechanism","Uncertainty;Time series analysis;Weather forecasting;Predictive models;Generative adversarial networks;Generators;Data models","forecasting theory;neural nets;time series","attention mechanism;electricity demand prediction;GANAM;generative adversarial network;global residual network;multistep prediction process;time series forecasting model;transportation planning;weather forecasting","","","","31","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"Multi-Step-Ahead Stock Index Prediction Based on a Novel Hybrid Model","C. Zhang; W. Shi; H. Tang; F. Guo","Post-Doctoral Base, Chengdu Polytechnic, Chengdu, PR China; Academic Research Office, Chengdu Polytechnic, Chengdu, PR China; School of Public Administration, Southwestern University of Finance and Economics, Chengdu, PR China; Business School, Chengdu University, Chengdu, PR China","2023 8th International Conference on Cloud Computing and Big Data Analytics (ICCCBDA)","26 Jun 2023","2023","","","185","189","Accurate prediction of stock prices is crucial both for government policy-making and for market participants to make investment decisions. This paper proposes an intelligent financial time series forecasting model. The model integrates Ensemble Empirical Mode Decomposition (EEMD), Least Squares Support Vector Regression (LSSVR) and weighted k-nearest neighbor (KNN), and proposes a new decomposition-cluster-ensemble stock price prediction method. This model is innovative in the construction of the feature extraction process, and proposes an improved algorithm that is more effective than the simple KNN prediction. The empirical results confirm the prediction effect of the model on Chinese stock index.","2832-3734","978-1-6654-5533-6","10.1109/ICCCBDA56900.2023.10154678","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10154678","EEMD;LSSVR;KNN;feature extraction;prediction","Adaptation models;Solid modeling;Time series analysis;Predictive models;Feature extraction;Indexes;Kernel","economic forecasting;feature extraction;financial data processing;forecasting theory;government policies;Hilbert transforms;investment;least squares approximations;nearest neighbour methods;pricing;regression analysis;stock markets;support vector machines;time series","Chinese stock index;decomposition-cluster-ensemble stock price prediction method;Ensemble Empirical Mode Decomposition;government policy-making;intelligent financial time series forecasting model;investment decisions;market participants;novel hybrid model;prediction effect;simple KNN prediction;stock index prediction;stock prices;weighted k-nearest neighbor","","","","10","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"LSTM Road Traffic Accident Prediction Model Based on Attention Mechanism","S. Wang; C. Yan; Y. Shao","Faculty of Information Technology, Beijing University Of Technology, Beijing, China; Faculty of Information Technology, Beijing University Of Technology, Beijing, China; Faculty of Information Technology, Beijing University Of Technology, Beijing, China","2023 8th International Conference on Cloud Computing and Big Data Analytics (ICCCBDA)","26 Jun 2023","2023","","","215","219","This paper builds a time series combination forecasting model, which establishes a mapping relationship between the traffic accident data at the current moment, the weather data at historical moments and traffic accident data. This model is used to analyze and model the road data set and weather data set in Greater London, England from 2000 to 2019, to predict a number of indicators of road traffic accidents, and to explore the applicability of this model among different cities.The overall effect of the model proposed in this paper is better, which has important practical significance for improving the level of road traffic management.","2832-3734","978-1-6654-5533-6","10.1109/ICCCBDA56900.2023.10154750","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10154750","traffic accident;attention;LSTM","Support vector machines;Analytical models;Roads;Time series analysis;Neural networks;Predictive models;Data models","forecasting theory;recurrent neural nets;road accidents;road safety;road traffic;time series;traffic engineering computing","attention mechanism;current moment;historical moments;LSTM road traffic accident prediction model;road data;road traffic accidents;road traffic management;time series combination forecasting model;traffic accident data;weather data","","","","14","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"Wind Speed Prediction using Extra Tree Classifier","R. K. Grace; M. I. Priyadharshini","Department of Computer Science and Engineering, Sri Ramakrishna Engineering College, Coimbatore, India; Department of Computer Science and Engineering, Sri Ramakrishna Engineering College, Coimbatore, India","2023 Second International Conference on Electrical, Electronics, Information and Communication Technologies (ICEEICT)","26 Jun 2023","2023","","","1","4","A cluster of wind turbines in the same site that generates power. Using turbines perform effectively with severe winds and optimal wind speed. For a wind farm, the wind direction and speed can be projected that wind turbines would operate efficiently. So, the wind generators' output will be having increased effectiveness. Big data and machine learning are defined as a large collection of datasets that are advanced to process. Wind speed forecasting is one of the most critical responsibilities in a wind farm. Machine learning approaches are frequently used to forecast time series non-linear wind behavior. This research provides a wind dataset prediction model that relies on the Extra Tree classifier in this context. The proposed model has the benefit of being simple, quick, and well-suited to the short term. The accuracy of the project is then compared with bagging classifier and Ada boost Classifier algorithms in their regression mode, and then the project aims to illustrate how wind direction may affect power generation and why it is vital to anticipate it. A real-time series data collection contains past values of characteristics like speed of wind, temperature, and atmospheric pressure, they are used to forecast the speed of the wind. The suggested model Extra Tree classifier will be evaluated using Mean Absolute, Mean Square Error values, and its performance will be compared to that of bagging classifier and Ada boost Classifier algorithm models.","","979-8-3503-9763-5","10.1109/ICEEICT56924.2023.10157692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10157692","wind speed prediction;wind farm;extra tree classifier;bagging classifier;ada boost classifier","Temperature distribution;Wind speed;Atmospheric modeling;Time series analysis;Wind farms;Prediction algorithms;Wind turbines","Big Data;learning (artificial intelligence);mean square error methods;pattern classification;power engineering computing;regression analysis;time series;trees (mathematics);wind power plants;wind turbines","Ada boost classifier algorithm model;Ada boost Classifier algorithm models;bagging classifier;Big data;extra tree classifier;machine learning;machine learning approaches;mean absolute;mean square error values;power generation;real-time series data collection;regression mode;time series nonlinear wind behavior;wind dataset prediction model;wind direction;wind farm;wind generators;wind speed prediction;wind turbines","","","","9","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"IoT Framework for Real Time Weather Monitoring using Machine Learning Techniques","F. Sharon; A. V. P. Y; G. S","School of Computer Science and Engineering, Vellore Institute of Technology, Chennai, India; School of Computer Science and Engineering, Vellore Institute of Technology, Chennai, India; School of Computer Science and Engineering, Vellore Institute of Technology, Chennai, India","2023 Second International Conference on Electrical, Electronics, Information and Communication Technologies (ICEEICT)","26 Jun 2023","2023","","","1","7","Weather forecasting and weather warnings are used to protect human lives and property. Temperature, Outlook, Humidity, and Wind forecasts are critical for farmers, as well as traders in product markets. Since weather data analytics necessitates extreme precision, high-performance computing is required to handle the massive amount of data. The significant variability of climatic observations obtained in a day makes weather forecasting difficult. The objective of this project is to forecast the weather parameters for the next 24 hours using Auto ARIMA model and to use machine learning techniques to reliably predict the weather. Machine learning predicts the weather conditions for the day using strong and highly significant results based on current data. A cost effective IoT frame work is designed to read the real time input using sensors integrated with Arduino platform. By inputting average temperature, humidity, pressure, and other variables, decision trees and the Random Forest Algorithm will be utilized to predict events such as fog, rain, dry, windy, clear, breezy, and thunder. The algorithm is evaluated based on various performance metrics that include precision, recall, F score and accuracy.","","979-8-3503-9763-5","10.1109/ICEEICT56924.2023.10156901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10156901","Decision Tree;Random Forest;ARIMA;Weather Forecasting;Internet of Things;Arduino","Temperature sensors;Machine learning algorithms;Temperature;Humidity;Prediction algorithms;Real-time systems;Sensors","autoregressive moving average processes;data analysis;decision trees;geophysics computing;Internet of Things;learning (artificial intelligence);random forests;regression analysis;time series;weather forecasting","high-performance computing;human lives;humidity;IoT framework;machine learning techniques;real-time weather monitoring;time input;weather conditions;weather data analytics;weather forecasting;weather parameters;weather warnings","","","","11","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"Effect of Drop-out Layers Inside an Long Short-Term Memory for Household Load Forecast Application","S. Soomro; W. Pora","Dept. of Electrical Engineering, Chulalongkorn University, Bangkok, Thailand; Dept. of Electrical Engineering, Chulalongkorn University, Bangkok, Thailand","2023 5th International Congress on Human-Computer Interaction, Optimization and Robotic Applications (HORA)","26 Jun 2023","2023","","","1","7","Ensuring precise power load forecasting is highly important in planning the secure, steady, and cost-effective functioning of the power system. Grid planning and decision-making can be based on accurate long- and short-term power load forecasting. Recently, machine learning techniques have gained wide-spread adoption for both long- and short-term power load forecasting. Specifically, the Long Short-Term Memory (LSTM) is customized for time series data analysis. This research proposes an LSTM model for forecasting the power load of a single house containing electrical appliances over the next 20 days. We conducted a comparative analysis of the impact of dropout layers in load forecasting applications using the LSTM model. The proposed model comprises dropout rates of 0.2, 0.3, 0.4, 0.5, and 0.6, respectively. Their impact on load forecasting is examined. The experimental results demonstrate slight variations in predictions when altering dropout layers. The results show that the effect of dropout layers on the forecast varies the accuracy by only approximately 1%. However, the models with significant dropout rates are more general than those with lower or higher rates. So the model with a dropout rate of 0.4 is suggested.","","979-8-3503-3752-5","10.1109/HORA58378.2023.10156722","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10156722","LSTM;Load forecast;Neural Network;Drop-out Layer","Load forecasting;Time series analysis;Predictive models;Market research;Planning;Power systems;Long short term memory","data analysis;domestic appliances;learning (artificial intelligence);load forecasting;power engineering computing;recurrent neural nets;time series","drop-out layers;dropout layers;ensuring precise power load forecasting;household load forecast application;load forecasting applications;Long Short-Term Memory;LSTM model;power system;secure cost-effective functioning;short-term power load forecasting;steady, cost-effective functioning;time 20.0 d","","","","17","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"Crime Prediction Using Machine Learning: The Case of The City of Little Rock","Z. Sabakhtarishvili; S. Panday; C. Jensen; R. Ghosh","Department of Engineering and Computing Sciences, Arkansas Tech University Russellville, Arkansas; Department of Engineering and Computing Sciences, Arkansas Tech University Russellville, Arkansas; Department of Engineering and Computing Sciences, Arkansas Tech University Russellville, Arkansas; Department of Engineering and Computing Sciences, Arkansas Tech University Russellville, Arkansas","2023 5th International Congress on Human-Computer Interaction, Optimization and Robotic Applications (HORA)","26 Jun 2023","2023","","","1","6","Crime is a severe problem that can cause physical harm, damage, or loss in society. Forecasting has always been in demand to analyze statistical criminal records to create a safe environment. In this study, we aim to develop a machine-learning model to predict criminal activities in Little Rock, Arkansas, and provide insights into crime patterns. We analyzed the publicly available crime datasets from Little Rock Police Department from January 2017 to March 2023 to identify trends and patterns in crime occurrence. We used data cleaning and exploratory data analysis techniques, such as figure-based visualizations, to prepare the data for machine learning. We applied Facebook Prophet, and NeuralProphet, a time-series machine learning model, to predict daily crime counts. The model trained data from January 2017 to November 2021 and was tested on data from November 2021 to March 2023. The model was evaluated using Root Mean Squared Error (RMSE), Mean Squared Error (MSE), and Mean Absolute Error (MAE) with results that represent a model that can accurately forecast crime occurrence in Little Rock. This study can be used to inform law enforcement agencies, policymakers, other research groups, and third parties, such as business owners, to develop effective crime prevention and detection strategies.","","979-8-3503-3752-5","10.1109/HORA58378.2023.10156662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10156662","crime prediction;machine learning;prophet;neural prophet;little rock;arkansas","Adaptation models;Law enforcement;Urban areas;Machine learning;Predictive models;Rocks;Market research","criminal law;data analysis;deep learning (artificial intelligence);forecasting theory;learning (artificial intelligence);mean square error methods;police data processing;regression analysis;social networking (online);time series","crime occurrence;crime patterns;crime prediction;criminal activities;daily crime counts;data cleaning;detection strategies;effective crime prevention;exploratory data analysis techniques;figure-based visualizations;January 2017;Little Rock Police Department;machine-learning model;March 2023;Mean Absolute Error;November 2021;physical harm;publicly available crime datasets;Root Mean Squared Error;safe environment;statistical criminal records;time-series machine learning model","","","","17","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"Multifractal Analysis of Heart Rate Variability for Arrhythmia Diagnostics","K. S. Starchenkova; L. A. Manilo","Department of Biotechnical Systems, Saint Petersburg Electrotechnical University “LETI”, St. Petersburg, Russia; Department of Biotechnical Systems, Saint Petersburg Electrotechnical University “LETI”, St. Petersburg, Russia","2023 XXVI International Conference on Soft Computing and Measurements (SCM)","26 Jun 2023","2023","","","308","311","Today, one of the topical tasks is the development of software systems for assessing heart rate variability. In this regard, in recent years, the development and application of new methods for automatic analysis of the heart rhythm is of particular interest. One of the methods for analyzing and forecasting time series is fractal analysis. An important advantage of fractal analysis is the possibility of both a graphical assessment of the signal structure and the determination of its quantitative characteristics, thanks to which it is possible to predict the behavior of a biological system in the future. The most widely used are fractal analysis based on the Hurst exponent and multifractal detrended fluctuation analysis. The paper researched the application of fractal analysis to the problem of recognition of three types of heart rhythm: normal rhythm, ventricular extrasystoles and atrial fibrillation.","","979-8-3503-2248-4","10.1109/SCM58628.2023.10159079","Russian Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10159079","heart rate;Hurst exponent;multifractal detrended fluctuation analysis;multifractal spectrum","Fluctuations;Heart beat;Arrhythmia;Time series analysis;Atrial fibrillation;Rhythm;Software systems","cardiology;electrocardiography;fluctuations;fractals;medical signal detection;medical signal processing;time series","analyzing forecasting time series;automatic analysis;fractal analysis;heart rate variability;heart rhythm;multifractal analysis;multifractal detrended fluctuation analysis;software systems","","","","9","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"Forecasting of Stock Trend and Price using Machine Intelligence LSTM and GRU Models","H. Momaya; V. Patel; V. Momaya","Department of Computer Engineering, U. V. Patel College of Engineering, Ganpat University, Mehsana, India; Department of Computer Engineering, U. V. Patel College of Engineering, Ganpat University, Mehsana, India; Department of Computer Engineering, B. S. Patel Polytechnic, Ganpat University, Mehsana, India","2023 2nd International Conference on Vision Towards Emerging Trends in Communication and Networking Technologies (ViTECoN)","26 Jun 2023","2023","","","1","6","Investors or traders can perform their investment strategies at the stock exchange by purchasing or selling shares or contracts at a mutually settled price. However, it has a risk of volatility, inflation, and global market outcomes, that depend on many factors, such as demand and supply, government strategy, and fiscal indicators. Thus, stakeholders search for algorithm strategies, auto-trading software, and methods that improve the risk-reward ratios. In order to forecast next 30 days value, we propose to use the advance machine intelligence models. More specifically, The desired models are particularly effective at handling time series data. Long-term dependencies in the data can be captured, and complicated linkages between past and present values can be modelled by LSTM and GRU. Especially, the generic approach used for the problem formulation is constructing a forecasting model, that involves preparing the data, splitting data set, scaling and reshaping the data, constructing the model, compiling it, training it, evaluating it, and tuning the model to improve its performance by measuring accuracy of the model. Finally, we performed analysis on the Indian blue-chip industries SBIN, INFY and RIL datasets. We have the historical price of shares from January 2006 to January 2023, past 17 years from, whereas about 75% of dataset used for training the model and remaining approximately 25% of dataset used for testing the desired model. Furthermore, the assignment is to forecast the stock price trend for February 2023 with superior accuracy and stability by finding the weights and biases that minimise the loss and yield precise predictions on new data is the objective.","","979-8-3503-4798-2","10.1109/ViTECoN58111.2023.10157684","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10157684","Stock Market;Machine Learning;Deep Learning;LSTM;GRU","Training;Time series analysis;Predictive models;Market research;Data models;Forecasting;Stock markets","investment;pricing;recurrent neural nets;share prices;stock markets;time series","advance machine intelligence models;algorithm strategies;autotrading software;fiscal indicators;forecasting model;global market outcomes;government strategy;GRU models;historical price;Indian blue-chip industries;INFY;investment strategies;investors;machine intelligence LSTM;mutually settled price;price forecasting;RIL datasets;risk-reward ratios;SBIN;splitting data;stakeholders search;stock exchange;stock price trend;stock trend forecasting;time 30.0 d;time series data;traders","","","","16","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"Digital Assets Fair Estimation Using Artificial Intelligence","S. Mavuri; A. Kathirvel","Department of Computer Science and Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India; Department of Computer Science and Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India","2023 2nd International Conference on Vision Towards Emerging Trends in Communication and Networking Technologies (ViTECoN)","26 Jun 2023","2023","","","1","6","The prediction of digital asset prices is a challenging task, as the value of digital assets is influenced by a multitude of factors, including market sentiment, technological advancements, and macroeconomic events. Despite these challenges, various approaches to digital asset price prediction have been proposed, including time-series analysis, machine learning (ML) algorithms, and Deep Learning (DL) algorithms. These algorithms involve using historical price data to make estimation about future price movements. It is important to note that digital asset price predictions are inherently uncertain and should be viewed as a guide rather than a definitive forecast. This proposed system can estimate the price for Non-Fungible Token(NFTs) collection as it can provide an accurate and reliable estimate of the value of these NFTs in the market. This information can help inform investment decisions, support market analysis, and improve the buying and selling experience for collections NFTs.","","979-8-3503-4798-2","10.1109/ViTECoN58111.2023.10157310","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10157310","long short-term memory (LSTM) model;blockchain;Digital Assets;non-fungible tokens (NFTs);Recurrent neural network model (RNN);Gated Recurrent Unit (GRU) model","Machine learning algorithms;Time series analysis;Neural networks;Estimation;Predictive models;Prediction algorithms;Market research","artificial intelligence;blockchains;deep learning (artificial intelligence);financial data processing;investment;learning (artificial intelligence);macroeconomics;pricing;sentiment analysis;time series","Deep Learning algorithms;digital asset price prediction;digital asset prices;digital assets fair estimation;future price movements;historical price data;machine learning algorithms","","","","15","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"Time Generative adversarial network for the generation of electricity load data","S. Aissa; K. M. Tarek","Department of computer science, LabGED, University Badji Mokhtar, Algeria; Department of computer science, LabGED, University Badji Mokhtar, Algeria","2023 International Conference on Control, Automation and Diagnosis (ICCAD)","23 Jun 2023","2023","","","1","5","Predicting power electricity consumption is essential for managing the power grid and ensuring a stable and reliable power supply at short and medium terms. Deep learning models are often used for forecasting, but they require a large amount of data to train and acquire power of generalisation. Data availability in real-world scenarios can be limited, as a result, prediction accuracy can be affected in a negative way. In order to overcome this limitation, generative models such as GAN can generate synthetic data in order to supplement the available data and help the model train on data quality data sets both in terms of quality and quantity. Time GAN, a state-of-the-art model for handling time series data, is proposed in this paper to generate a synthetic data-set for Algerian electricity load data. Subsequently, the obtained results show that using synthetic data improves the predictive accuracy of the forecasting model accuracy by 7.45 using different metrics for evaluation.","2767-9896","979-8-3503-4707-4","10.1109/ICCAD57653.2023.10152457","DGRSDT Algeria (Direction Générale de la recherche scientifique et du development technologique); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10152457","Electricity load;time series;Artificial neural networks;Deep learning;Time Generative adversarial network (Time GAN)","Measurement;Training;Time series analysis;Predictive models;Generative adversarial networks;Data models;Robustness","deep learning (artificial intelligence);learning (artificial intelligence);power engineering computing;power grids;time series","Algerian electricity load data;data availability;data quality data;deep learning models;forecasting model accuracy;generative models;medium terms;model train;power electricity consumption;power grid;prediction accuracy;predictive accuracy;reliable power supply;short terms;stable power supply;synthetic data-set;time GAN;time Generative adversarial network;time series data","","","","16","IEEE","23 Jun 2023","","","IEEE","IEEE Conferences"
